t_s,gyro_x_radps,gyro_y_radps,gyro_z_radps,accel_x_mps2,accel_y_mps2,accel_z_mps2,ins_pos_ecef_x_m,ins_pos_ecef_y_m,ins_pos_ecef_z_m,ins_vel_ecef_x_mps,ins_vel_ecef_y_mps,ins_vel_ecef_z_mps,ins_quat_w,ins_quat_x,ins_quat_y,ins_quat_z
0.0,9.835901466873832e-06,0.0005985516176795792,-0.007403584440060464,-45.304812687159306,51.863904386775694,5.147435126384771,-1658763.5840503734,5105149.374697655,3596773.925093057,-242.6143302865707,-4938.608152381165,6852.28340073394,0.9945218953682734,0.0,0.0,0.10452846326765354
0.005,-7.624864182656421e-06,0.0006018694259136112,-0.007396267036586809,-45.30685033961256,51.866188100811634,5.131580713008066,-1658764.7963942613,5105124.681645825,3596808.1869741473,-242.32322483715322,-4938.612579986108,6852.469035271714,0.9945238299100675,-1.3195915352451332e-07,1.4907520523034099e-06,0.10451005568255815
0.01,6.195592706331809e-06,0.0006032882597619511,-0.007387951747355173,-45.317145329756634,51.873522267597764,5.1346700972968105,-1658766.007282552,5105099.988571678,3596842.44978334,-242.03209153591564,-4938.617078367546,6852.65464183783,0.9945257621973792,-3.081980093559259e-07,2.9851911409109715e-06,0.10449166625485388
0.015,1.10803062345351e-06,0.0006161242701292295,-0.0074104642631895885,-45.3159746580181,51.858175353517325,5.1359782686163165,-1658767.216715052,5105075.295475065,3596876.7135206615,-241.74090845335394,-4938.621567323437,6852.840286746089,0.9945276919705864,-4.5044544275466755e-07,4.486768208356969e-06,0.1044732974655455
0.02,1.0966481111541344e-05,0.0005857007469780121,-0.007382904772877282,-45.31997256446694,51.85890833639811,5.138171966379638,-1658768.4246917386,5105050.602356082,3596910.9781860854,-241.44976616386126,-4938.626025805477,6853.025882930806,0.9945296272809199,-6.086949827800872e-07,6.01893088234802e-06,0.10445487266698757
0.025,-1.3732163006311718e-05,0.0006228293121871621,-0.0074032724549907905,-45.32989791611018,51.86408992837797,5.139601259212836,-1658769.6312126871,5105025.909214826,3596945.243779527,-241.15861322684307,-4938.630476334546,6853.211493645778,0.9945315550525982,-7.344880920857563e-07,7.47802526633617e-06,0.1044365163541979
0.03,5.053528322232338e-06,0.0006209882939787166,-0.0074115698267063525,-45.33115025101904,51.86171232198017,5.144157955961644,-1658770.8362777552,5105001.216051335,3596979.510301085,-240.86741397217222,-4938.634919821092,6853.397129643807,0.9945334877993451,-9.313844792855197e-07,9.022984833707382e-06,0.10441810936513
0.035,6.135875089992117e-06,0.0006099797939208676,-0.007390025544253232,-45.3386905317591,51.85026405558059,5.13014560063796,-1658772.0398868527,5104976.522865674,3597013.7777508507,-240.57622506910744,-4938.639344617418,6853.582776519992,0.9945354223687,-1.0810929664409952e-06,1.0568270908921379e-05,0.10439968170954624
0.04,-2.9181047539775038e-05,0.000625461064797288,-0.0074119924771531495,-45.33753656968667,51.84008667318206,5.135026315010535,-1658773.2420399436,5104951.829657838,3597048.0461286423,-240.28501124473374,-4938.643790257312,6853.768340183382,0.9945373509724991,-1.2252365937553497e-06,1.2086468672231387e-05,0.10438130758435797
0.045,6.101897511342891e-06,0.0006095705240727342,-0.007388359935862673,-45.34482619216528,51.83100921523499,5.135771996791143,-1658774.4427370548,5104927.136427854,3597082.315434208,-239.9938332309678,-4938.648203083573,6853.953886064116,0.9945392849652162,-1.4612307693321322e-06,1.3633942052993786e-05,0.10436287880686773
