receive_time_s,tau_est_s,tau_true_s,carrier_phase_rad,carrier_frequency_hz,fd_true_hz,post_corr_snr_db,carrier_lock_metric
0.000499,0.00034619999999999985,0.00034600246629997345,300.36163373309165,47905.5,47999.9490066165,17.2144868894954,-0.9882066914224479
0.0014990000000000001,0.00034630129569110304,0.000346006466331663,602.4652391958557,48085.16412951285,47998.149006616506,18.068832197563907,0.9983535731356817
0.002499,0.00034630129569110304,0.00034601046636335256,902.3940345554458,47836.611633297376,47996.3490066165,18.04006202019067,-0.4829374007712621
0.003499,0.00034630129569110304,0.0003460144663950421,1206.0596444227028,48228.42158116791,47994.54900661651,16.4715227453744,-0.7511643026343964
0.0044989999999999995,0.00034630129569110304,0.00034601846642673157,1507.602685860533,48093.526876015974,47992.749006616206,15.677229142201043,-0.5814078443462318
0.005499,0.00034630129569110304,0.0003460224664584211,1808.0747545823815,47923.07627435095,47990.9490066162,16.322919696271438,-0.9939548838812878
0.006499,0.00034638184775206054,0.0003460264664901107,2110.242054502976,48090.75753688951,47989.14900661591,17.110565115645958,0.9999521243069399
0.0074990000000000005,0.00034638184775206054,0.00034603046652180024,2410.009605276941,47810.948760448344,47987.349006616205,17.916548374509315,-0.819897180274188
0.008499,0.00034638184775206054,0.0003460344665534898,2713.7673724420592,48243.08887066456,47985.54900661621,17.393611193553408,-0.9066212934349617
0.009499,0.00034638184775206054,0.00034603846658517936,3015.1191607013175,48063.087987264225,47983.749006616206,16.857934292102954,-0.22933606487930516
0.010499000000000001,0.00034638184775206054,0.00034604246661686886,3315.6041863437463,47925.13843230852,47981.9490066165,17.533027853603993,-0.9883992790131292
0.011498999999999999,0.000346530560650562,0.00034604646664855836,3617.3752197360027,48050.774306466155,47980.14900661621,17.796106883738464,0.9455565712841718
0.012499,0.000346530560650562,0.0003460504666802479,3917.325435443391,47840.02078753221,47978.3490066165,17.955876888863123,-0.07513092276202948
0.013499,0.000346530560650562,0.0003460544667119375,4220.844970121311,48205.17299272178,47976.54900661621,16.594177426710772,-0.9103213081428311
0.014499,0.000346530560650562,0.00034605846674362704,4522.22901095843,48068.22114445824,47974.749006616206,17.86506105373689,-0.6559931853184566
0.015498999999999999,0.000346530560650562,0.0003460624667753166,4822.586361970678,47904.81838380781,47972.9490066162,18.05595275037834,-0.9999737381386499
0.016499,0.0003465945427689903,0.00034606646680700615,5125.354049452232,48137.08099816675,47971.14900661621,17.651842450630156,0.7400729746494591
0.017499,0.0003465945427689903,0.0003460704668386956,5424.570005657847,47723.15975831277,47969.349006616205,17.584107771622413,-0.6267935149139187
0.018499,0.0003465945427689903,0.00034607446687038516,5726.064337222579,47882.85190649285,47967.54900661591,16.681199957811895,-0.9868878371716259
0.019499,0.0003465945427689903,0.0003460784669020747,6028.524229391636,48036.525649526055,47965.749006616505,18.003484092623992,-0.5168557939765399
0.020499,0.0003466700686234817,0.0003460824669337643,6328.481070133099,47809.211499177676,47963.9490066162,17.582509171045825,0.5157373759199287
0.021499,0.0003466700686234817,0.00034608646696545383,6631.941211033081,48195.72017937415,47962.14900661621,16.87057556233138,-0.9968668811933548
0.022498999999999998,0.0003466700686234817,0.0003460904669971434,6933.3478027458,48071.8102277811,47960.34900661591,17.178090711722845,-0.9332168213393928
0.023499,0.0003466700686234817,0.0003460944670288329,7233.592807846618,47886.937976667476,47958.54900661621,17.504437487764978,-0.9992293989142683
0.024499,0.0003468213443125924,0.0003460984670605224,7535.862265101058,48091.05038915689,47956.749006616206,17.759808140694652,0.9699366468398063
0.025499,0.0003468213443125924,0.00034610246709221196,7835.404517773529,47775.09145392628,47954.9490066165,17.69578770535586,-0.9491940881138262
0.026499,0.0003468213443125924,0.0003461064671239015,8139.094104325334,48232.23758903277,47953.149006616506,18.84813647110566,-0.8938617988909118
0.027499,0.00034686831204548983,0.0003461104671553666,8440.43483423613,48043.49072136654,47951.27351317623,15.842498458247318,0.32829879851113986
0.028499,0.00034686831204548983,0.00034611446718422616,8740.788901316366,47904.29572979522,47949.473513176235,16.26555748508839,-0.6988588213926565
0.029499,0.0003469867745929695,0.0003461184672130857,9041.771813956531,47978.467807661844,47947.67351317623,19.174509566676786,0.438451944736435
0.030499,0.00034709454763266637,0.00034612246724194525,9341.944978368345,47864.45854208596,47945.87351317623,16.352968525078037,0.23196237104351813
0.031499,0.00034709454763266637,0.00034612646727080477,9645.001152988565,48133.51879211156,47944.073513176234,18.676314993413126,0.10154672608603584
0.032499,0.00034709454763266637,0.00034613046729966434,9944.014649645127,47690.93732030477,47942.27351317593,17.80513047549897,-0.7318801902483918
0.033499,0.00034709454763266637,0.0003461344673285239,10245.514765855349,47883.772561416634,47940.47351317594,16.14419585070862,-0.906895682449846
0.034499,0.00034709454763266637,0.0003461384673573835,10547.701423178807,47993.03897322393,47938.67351317623,17.900906818038102,-0.19724067349699503
0.035499,0.0003471037393645278,0.000346142467386243,10847.800287933598,47821.34657785946,47936.87351317623,18.69484435610506,0.6416423921957157
0.036499000000000004,0.0003471037393645278,0.00034614646741510253,11150.997152514676,48153.81845182144,47935.073513175936,17.97186220741541,-0.674217134378972
0.037499,0.0003471037393645278,0.0003461504674439621,11452.367810277108,48066.091161968114,47933.27351317623,16.726827641424453,-0.6301779385548593
0.038499,0.0003471037393645278,0.0003461544674728217,11752.539595771656,47875.28471439842,47931.473513176235,16.985992517121357,-0.8693355024666792
0.039499,0.00034706053295689194,0.00034615846750168125,12054.205003530678,48035.83542592504,47929.67351317623,17.154318669039625,0.9361885934262894
0.040499,0.00034706053295689194,0.0003461624675305408,12353.877321942373,47795.79205925056,47927.87351317593,18.31221002931509,-0.6731153861108551
0.041499,0.00034706053295689194,0.0003461664675594003,12657.256816958366,48182.884988297374,47926.073513175936,16.55757216016058,-0.5094966315926358
0.042499,0.00034708623584544493,0.00034617046758825986,12958.708571890647,48051.338837559604,47924.27351317593,17.1104998798539,0.46152286003907705
0.043498999999999996,0.00034691277141978374,0.00034617446761711943,13258.90519216448,47871.27545514296,47922.473513175646,17.018989876334132,0.18738946028979397
0.044499,0.00034691277141978374,0.000346178467645979,13559.514955051667,47944.990981399314,47920.673513175934,16.687841203116093,-0.35208950076691836
0.045499,0.0003469634711873343,0.0003461824676748386,13859.828466954443,47881.941280705774,47918.87351317623,18.393633011830516,0.30111316488621787
0.046499,0.0003470072316999577,0.0003461864677036981,14161.573626654636,48004.53297474618,47917.07351317653,16.66244550824419,0.9578842102275386
0.047499,0.0003470072316999577,0.00034619046773255767,14461.149567040839,47780.45302008824,47915.27351317564,16.584959843984176,-0.10344279896760529
0.048499,0.0003470072316999577,0.0003461944677614172,14764.420507367817,48165.607972944796,47913.473513176235,17.073233804526208,-0.8879463578918243
0.049499,0.0003470072316999577,0.00034619846779027676,15065.560697412213,48029.41108541961,47911.67351317623,17.197961833964264,-0.6172512257909915
0.050499,0.0003470072316999577,0.0003462024678191363,15365.63612787569,47859.94933491192,47909.87351317564,16.349975746165256,-0.9731141926198591
0.051499,0.0003469859621210318,0.00034620646784799586,15666.873949383873,47981.96997315199,47908.073513176234,17.940527735703466,0.8424880569776343
0.052499000000000004,0.0003469859621210318,0.00034621046787685543,15966.521409798394,47791.835786124946,47906.27351317653,17.964465600481873,-0.26656987341911165
0.053499,0.0003469859621210318,0.000346214467905715,16269.615207420036,48137.41483575786,47904.473513176534,17.348919823374352,-0.3684163926963915
0.054499,0.0003469859621210318,0.0003462184679345745,16570.752115555988,48028.88875346794,47902.67351317623,18.415893072359953,-0.2663852048542934
0.055499,0.0003469859621210318,0.00034622246795862333,16870.73535699706,47845.27699629681,47900.67584416689,17.994140126085355,-0.7299166641423731
0.056499,0.0003472153984735582,0.00034622646798018985,17171.902633738824,47977.85275881055,47898.875844167196,17.913350323791665,0.781312686540313
0.057499,0.0003472153984735582,0.0003462304680017564,17471.367288756137,47762.741403535816,47897.075844167484,17.942937184565565,-0.8091529342469257
