frequency_hz,comparison_runs_ekf_pr_doppler_diverged_epochs,comparison_runs_ekf_pr_doppler_mean_clock_bias_abs_error_m,comparison_runs_ekf_pr_doppler_mean_clock_drift_abs_error_mps,comparison_runs_ekf_pr_doppler_mean_innovation_pr_m,comparison_runs_ekf_pr_doppler_mean_innovation_rr_mps,comparison_runs_ekf_pr_doppler_mean_position_error_3d_m,comparison_runs_ekf_pr_doppler_mean_velocity_error_3d_mps,comparison_runs_ekf_pr_doppler_prediction_only_epochs,comparison_runs_ekf_pr_only_diverged_epochs,comparison_runs_ekf_pr_only_mean_clock_bias_abs_error_m,comparison_runs_ekf_pr_only_mean_clock_drift_abs_error_mps,comparison_runs_ekf_pr_only_mean_innovation_pr_m,comparison_runs_ekf_pr_only_mean_position_error_3d_m,comparison_runs_ekf_pr_only_mean_velocity_error_3d_mps,comparison_runs_ekf_pr_only_prediction_only_epochs,comparison_runs_epoch_wls_mean_clock_bias_abs_error_m,comparison_runs_epoch_wls_mean_position_error_3d_m,comparison_runs_epoch_wls_mean_residual_rms_m,comparison_runs_epoch_wls_valid_epochs,degradation_window_s_end_s,degradation_window_s_start_s,ekf_pr_doppler_mean_clock_bias_error_m,ekf_pr_doppler_mean_clock_drift_error_mps,ekf_pr_doppler_mean_innovation_pr_m,ekf_pr_doppler_mean_innovation_rr_mps,ekf_pr_doppler_mean_position_error_3d_m,ekf_pr_doppler_mean_velocity_error_3d_mps,ekf_pr_doppler_prediction_only_epochs,ekf_pr_only_mean_clock_bias_error_m,ekf_pr_only_mean_clock_drift_error_mps,ekf_pr_only_mean_innovation_pr_m,ekf_pr_only_mean_position_error_3d_m,ekf_pr_only_mean_velocity_error_3d_mps,ekf_pr_only_prediction_only_epochs,epoch_wls_mean_position_error_3d_m,epoch_wls_mean_residual_rms_m,extra_probe_metric,legacy_dynamic_range_rate_sigma_100ms_mps,legacy_effective_pseudorange_bias_m,legacy_effective_pseudorange_rmse_m,legacy_effective_pseudorange_sigma_100ms_m,legacy_effective_pseudorange_sigma_1s_m,legacy_tau_g_median_m,legacy_tau_g_span_m,time_axes_navigation_rate_hz,time_axes_num_navigation_epochs,time_axes_receiver_sample_rate_hz,time_axes_tracking_output_rate_hz
20000000000.0,0.0,60.24770921837001,0.05343604636300099,248.04731196502257,0.9122104051945913,67.05629853295638,0.11883271943001956,10.0,0.0,297.4747714009482,56.11077206926954,269.43412563156835,452.56626477464494,86.27884789208406,10.0,207.82636441404932,332.3902629874261,173.46002076049564,33.0,12.429999,9.909999000000001,60.24770921837001,0.05343604636300099,248.04731196502257,0.9122104051945913,67.05629853295638,0.11883271943001956,10.0,297.4747714009482,56.11077206926954,269.43412563156835,452.56626477464494,86.27884789208406,10.0,332.3902629874261,173.46002076049564,,0.044232615598026076,15.522123588670594,64.13397099860296,164.28379751571973,64.01173016142062,0.14609024046289232,0.043233460862591666,2.0,43.0,500000.0,1000.0000000001102
20000000000.0,0.0,60.24770921837001,0.05343604636300099,248.04731196502257,0.9122104051945913,67.05629853295638,0.11883271943001956,10.0,0.0,297.4747714009482,56.11077206926954,269.43412563156835,452.56626477464494,86.27884789208406,10.0,207.82636441404932,332.3902629874261,173.46002076049564,33.0,12.429999,9.909999000000001,60.24770921837001,0.05343604636300099,248.04731196502257,0.9122104051945913,67.05629853295638,0.11883271943001956,10.0,297.4747714009482,56.11077206926954,269.43412563156835,452.56626477464494,86.27884789208406,10.0,332.3902629874261,173.46002076049564,123.0,0.044232615598026076,15.522123588670594,64.13397099860296,164.28379751571973,64.01173016142062,0.14609024046289232,0.043233460862591666,2.0,43.0,500000.0,1000.0000000001102
