receive_time_s,transmit_time_est_s,pseudorange_m,pseudorange_true_m,carrier_phase_cycles,range_rate_mps,range_rate_true_mps,doppler_hz_compat
0.000499,0.00015286128635394382,103769.77577290931,103728.93067322925,48.005121971472946,-701.989193871094,-701.9567519086723,48002.47000996078
0.0014990000000000001,0.0011529146048681882,103753.79128446712,103730.12986077287,95.93334775664934,-701.6356442480258,-701.9304286684555,47978.294060634864
0.002499,0.0021529146048681882,103753.79128446706,103731.32904831647,143.7600087991487,-700.8965218459991,-701.9041054282409,47927.75239810396
0.003499,0.0031529146048681882,103753.79128446706,103732.52823586011,191.6380269849666,-701.6529795846435,-701.8777821880262,47979.47946203901
0.0044989999999999995,0.004152640966743156,103835.82593057287,103733.72742340372,239.53700104237276,-701.4607630700995,-701.8514589478116,47966.33557384902
0.005499,0.005152505307663106,103876.49549963138,103734.92661094732,287.5713294902492,-702.3533983701113,-701.8251357075969,48027.374546518055
0.006499,0.006152502410703312,103877.36398632836,103736.12579849095,335.39800507496165,-700.3698934135773,-701.7988124673846,47891.74120910785
0.0074990000000000005,0.007152502410703313,103877.36398632836,103737.32498603457,383.66825721264263,-704.4214737192683,-701.7724892271699,48168.79086145989
0.008499,0.008152502410703312,103877.36398632836,103738.52417357819,431.30005292137184,-698.0522165787276,-701.746165986951,47733.25698495028
0.009499,0.009152502410703313,103877.36398632836,103739.7233611218,479.3028509691614,-700.5102191333804,-701.7198427467384,47901.33677156847
0.010499000000000001,0.010152502410703314,103877.36398632836,103740.92254866542,527.4367146713087,-702.4269261909055,-701.6935195065238,48032.40242592615
0.011498999999999999,0.011152386700528611,103912.05302401743,103742.12173620901,575.2995201731193,-700.2862749821215,-701.6671962663071,47886.023327289615
0.012499,0.012152386700528612,103912.05302401743,103743.32092375265,623.5724595941027,-704.4607726103213,-701.6408730260968,48171.47814476235
0.013499,0.013152386700528613,103912.05302401743,103744.52011129627,671.1990282694345,-697.9757763255444,-701.6145497858822,47728.02995155288
0.014499,0.014152386700528612,103912.05302401743,103745.71929883989,719.2147677436939,-700.6994748432055,-701.5882265456653,47914.2781980383
0.015498999999999999,0.015152386700528611,103912.05302401743,103746.9184863835,767.3561486109892,-702.5368573819779,-701.5619033054485,48039.919591074395
0.016499,0.01615232393824746,103930.86868255411,103748.11767392712,815.1549499632562,-699.7535885219936,-701.535580065236,47849.59788648475
0.017499,0.01715232393824746,103930.86868255411,103749.31686147072,863.4526537651329,-704.8229274697787,-701.5092568250236,48196.24252565574
0.018499,0.01815232393824746,103930.86868255411,103750.51604901433,911.0718064877296,-697.8673252670626,-701.4829335848068,47720.61399881775
0.019499,0.019152323938247458,103930.86868255411,103751.71523655795,959.0884172436299,-700.7122164853889,-701.4566103445943,47915.149479679276
0.020499,0.02015232393824746,103930.86868255411,103752.91442410157,1007.2343424372629,-702.6033137118632,-701.4302871043774,48044.463917411806
0.021499,0.02115228585025894,103942.28717425282,103754.1136116452,1054.9609499384183,-699.2831763758015,-701.4039638641628,47817.43080309222
0.022498999999999998,0.022152285850258937,103942.28717425282,103755.31279918882,1103.2997461433174,-705.4238636896416,-701.3776406239504,48237.334928678065
