receive_time_s,tau_est_s,tau_true_s,carrier_phase_rad,carrier_frequency_hz,fd_true_hz,post_corr_snr_db,carrier_lock_metric
0.000499,0.00034613871364605616,0.00034600246905887555,301.62507704052274,48002.47000996078,48000.251607823244,7.288467293130233,0.9992315233383589
0.0014990000000000001,0.0003460853951318119,0.00034600646911795514,602.7670010931289,47978.294060634864,47998.451607823095,19.286347302792144,0.7383285245978543
0.002499,0.0003460853951318119,0.00034601046917703474,903.270775046819,47927.75239810396,47996.65160782309,17.74915798909953,0.07619131059820454
0.003499,0.0003460853951318119,0.0003460144692361144,1204.0972354488272,47979.47946203901,47994.8516078231,18.25072528673578,-0.6340663186759474
0.0044989999999999995,0.0003463590332568432,0.0003460184692951939,1505.0553654752978,47966.33557384902,47993.051607823094,17.102740936443116,0.5437726860117279
0.005499,0.0003464946923368948,0.0003460224693542735,1806.8639522192332,48027.374546518055,47991.25160782309,18.928343079583453,0.9947200915803177
0.006499,0.0003464975892966873,0.0003460264694133531,2107.3678175443433,47891.74120910785,47989.45160782325,18.12914910533359,0.5719395676278252
0.0074990000000000005,0.0003464975892966873,0.0003460304694724327,2410.6587565496743,48168.79086145989,47987.651607823245,17.80093152599732,-0.3186610557388283
0.008499,0.0003464975892966873,0.0003460344695315123,2709.9381555013415,47733.25698495028,47985.85160782295,16.306034416670627,-0.9999734677045158
0.009499,0.0003464975892966873,0.0003460384695905919,3011.548630898722,47901.33677156847,47984.051607823094,16.933472858266725,-0.7349572680879176
0.010499000000000001,0.0003464975892966873,0.0003460424696496715,3313.9826160898383,48032.40242592615,47982.25160782309,17.163529233280023,-0.679359244020175
0.011498999999999999,0.00034661329947138775,0.00034604646970875103,3614.713492379209,47886.023327289615,47980.45160782295,17.654706464704443,0.9416653408125568
0.012499,0.00034661329947138775,0.0003460504697678307,3918.0213160835024,48171.47814476235,47978.651607823245,17.071527323110843,-0.7011605081736877
0.013499,0.00034661329947138775,0.0003460544698269103,4217.267872615726,47728.02995155288,47976.85160782325,15.971841252888755,-0.9989701831907427
0.014499,0.00034661329947138775,0.00034605846988598987,4518.959661393756,47914.2781980383,47975.051607823094,15.573140590121984,-0.590216396729911
0.015498999999999999,0.00034661329947138775,0.00034606246994506947,4821.440878326483,48039.919591074395,47973.251607822946,18.0943654269553,-0.7997819742574136
0.016499,0.0003466760617525428,0.00034606647000414906,5121.769604683842,47849.59788648475,47971.451607823095,18.39301450844665,0.7310244653494014
0.017499,0.0003466760617525428,0.0003460704700632286,5425.233027582306,48196.24252565574,47969.651607823245,17.604604557763984,-0.8047958473160415
0.018499,0.0003466760617525428,0.0003460744701223082,5724.432988309266,47720.61399881775,47967.8516078231,16.610642361839684,-0.9710400818910434
0.019499,0.0003466760617525428,0.0003460784701813878,6026.1302515113,47915.149479679276,47966.05160782325,16.684284280907317,-0.8923645419407321
0.020499,0.0003466760617525428,0.0003460824702404674,6328.640021288502,48044.463917411806,47964.25160782309,19.009720954882752,-0.3769487173825828
0.021499,0.00034671414974106024,0.00034608647029954703,6628.515140301289,47817.43080309222,47962.451607823095,17.78208201271439,0.22609575253295439
0.022498999999999998,0.00034671414974106024,0.00034609047035862663,6932.2367543826595,48237.334928678065,47960.651607823245,16.734020108303483,-0.9957288511858242
0.023499,0.00034671414974106024,0.00034609447041770617,7233.65376930452,48073.46913303874,47958.85160782325,17.37818235818673,-0.23309575259025045
0.024499,0.00034671414974106024,0.00034609847047678576,7534.3452755333055,47958.00083827974,47957.05160782295,18.267641620295436,-0.9762457628796926
0.025499,0.00034671414974106024,0.00034610247053586536,7834.923154905433,47939.91656237464,47955.25160782309,15.526489591009081,-0.2233268384410117
0.026499,0.00034681181434191653,0.00034610647059494495,8136.733861781972,48041.5522263293,47953.451607823095,17.94739308571605,0.9948220866768706
0.027499,0.00034687496536560966,0.0003461104706536057,8436.870498156377,47863.46058257212,47951.54907527688,18.401248681720016,0.1621805616914626
0.028499,0.00034687496536560966,0.00034611447070740465,8740.22443342352,48178.81702792373,47949.749075276886,17.40868386899408,0.00019335378926097345
0.029499,0.00034687496536560966,0.0003461184707612035,9039.336745857927,47706.66433980439,47947.949075276585,16.860545904241615,-0.2227315027444304
0.030499,0.00034687496536560966,0.0003461224708150024,9341.072717126943,47921.31005987699,47946.149075276735,17.94616846752348,-0.9848453435704848
0.031499,0.00034701774746089567,0.00034612647086880135,9642.636836629972,47955.510186373634,47944.349075276885,17.05230485360939,0.830924312948097
0.032499,0.00034695164425039345,0.0003461304709226002,9943.710803566692,47942.21764777697,47942.54907527674,17.412055726548996,0.9334961246342086
0.033499,0.00034707840335342993,0.00034613447097639916,10245.523783475903,48023.08947641131,47940.74907527674,16.68696473199751,0.9844654234181556
0.034499,0.00034707840335342993,0.0003461384710301981,10545.49461946002,47843.30260650164,47938.94907527674,17.93530711015924,-0.05611679024526597
0.035499,0.00034707840335342993,0.0003461424710839969,10849.078115199045,48215.35271176207,47937.14907527688,17.309876334160666,-0.7776286949803297
0.036499000000000004,0.0003469682359093717,0.00034614647113779585,11150.556918786187,48074.26243480587,47935.34907527674,15.6679197299408,0.20303185305392046
0.037499,0.0003469682359093717,0.0003461504711915948,11450.934171223422,47907.98579396886,47933.54907527674,17.008723673397053,-0.15237189730679218
0.038499,0.0003469682359093717,0.00034615447124539367,11751.648807580816,47961.6821125821,47931.74907527674,17.251565092309182,-0.7193822759693806
0.039499,0.0003469682359093717,0.0003461584712991926,12052.045020165802,47911.003395205604,47929.94907527674,17.81352406169072,-0.0678952267938932
0.040499,0.00034728564406750654,0.00034616247135299153,12353.479222157652,47997.65284102559,47928.149075276735,15.948571109265469,0.9431892642183368
0.041499,0.0003471209903577925,0.00034616647140679036,12653.928870729656,47888.5414956247,47926.34907527674,17.997792807307324,0.5043283770821667
0.042499,0.00034703331578535344,0.0003461704714605893,12956.413875734253,48085.636999519666,47924.54907527644,18.44760604958507,0.6726378254048715
0.043498999999999996,0.00034703331578535344,0.0003461744715143882,13255.948428386115,47773.86595758445,47922.74907527659,17.547726972639968,-0.8285447368064093
0.044499,0.00034703331578535344,0.0003461784715681871,13559.545183281758,48217.462972079185,47920.949075276585,17.090496192343345,-0.5982761430354478
0.045499,0.0003470681618733657,0.00034618247162198604,13861.476012868097,48089.22099142868,47919.14907527644,15.728200780866882,0.8658751281189209
0.046499,0.0003469796410908157,0.000346186471675785,14163.090738346746,47972.15108919209,47917.349075276885,17.334985082658598,0.8946792063415421
0.047499,0.00034703387324627673,0.00034619047172958385,14465.044808460429,48011.64518776114,47915.54907527674,18.551975674254958,0.7790404942952676
0.048499,0.00034703387324627673,0.00034619447178338273,14767.297699067572,48003.58032771966,47913.74907527674,18.13415221341112,-0.9539834722789885
0.049499,0.0003469783834203884,0.00034619847183718167,15069.330517232702,47987.8361098159,47911.949075276585,19.107055585824057,0.3483889865192484
0.050499,0.00034708706880285235,0.00034620247189098055,15370.075486136986,47899.286539985435,47910.149075276735,17.45518588534036,0.8746052447885719
0.051499,0.0003470489454445133,0.0003462064719447795,15672.040067062448,48034.758455287665,47908.349075276885,17.47041735072449,0.9356542663565474
0.052499000000000004,0.0003470489454445133,0.0003462104719985784,15971.733342363643,47799.12745180657,47906.54907527688,16.520338890809395,-0.8166215199637741
0.053499,0.0003470489454445133,0.0003462144720523773,16275.368590810931,48223.58941110047,47904.74907527674,17.4440041470371,-0.5265049210948649
0.054499,0.0003470078575468432,0.00034621847210617617,16577.473840494462,48106.414045035584,47902.94907527688,15.953670545418134,0.9331635929976051
0.055499,0.0003468987159461418,0.0003462224721511693,16879.772167380816,48016.739420766,47900.88236194599,17.33604690057392,0.15776906260411813
0.056499,0.0003468987159461418,0.0003462264721916188,17182.099880447655,48015.48869203474,47899.082361945846,16.86549162100932,-0.9223524672648683
0.057499,0.00034680824679112415,0.0003462304722320682,17482.880713737875,47885.33943981751,47897.2823619457,15.193551157458893,0.9768492632742314
0.058499,0.00034680824679112415,0.00034623447227251765,17785.96336336109,48138.13012746295,47895.48236194599,16.437024157726437,0.10739424132261259
0.059498999999999996,0.00034680824679112415,0.00034623847231296707,18085.15009624067,47718.508721521226,47893.682361945845,16.710529997514747,-0.38798080201177987
0.060499,0.00034680443386513266,0.00034624247235341644,18388.85905449378,48250.57644217696,47891.88236194599,16.47952411832448,0.2920186660425608
0.061499,0.00034691389914255134,0.00034624647239386586,18692.243203383685,48196.48493962651,47890.08236194599,15.811034894808753,0.25795719894796876
0.062499,0.0003469051959017064,0.0003462504724343153,18993.10525933744,47866.26676333659,47888.28236194599,15.481318502299333,0.9670330042855086
0.063499,0.0003469051959017064,0.00034625447247476477,19296.40223485409,48169.75160207529,47886.48236194599,17.112909540452463,-0.8529885879624673
0.064499,0.0003469051959017064,0.0003462584725152142,19597.943887472044,48093.3058384676,47884.6823619457,17.08309790872885,-0.45120732329601465
0.065499,0.0003469751334423426,0.0003462624725556636,19898.256333040434,47891.921738899524,47882.88236194599,16.275351771292176,0.1551704702554861
0.066499,0.0003469751334423426,0.000346266472596113,20199.02443690938,47970.19173134104,47881.082361945846,17.263315407698915,-0.9171168047252743
0.067499,0.0003469751334423426,0.0003462704726365624,20499.224785332437,47879.83064565934,47879.28236194584,15.611293136382914,-0.9886528542435995
