receive_time_s,transmit_time_est_s,pseudorange_m,pseudorange_true_m,carrier_phase_cycles,range_rate_mps,range_rate_true_mps,doppler_hz_compat
0.000499,0.00015280000000000024,103788.14895959992,103728.93098685163,48.195961276221084,-758.8614932253158,-757.375908929435,48094.5
0.0014990000000000001,0.0011527756272924747,103795.45571349717,103730.13017758142,96.14318221746983,-756.284040316487,-757.3475075386772,47931.14830798463
0.002499,0.0021527756272924745,103795.45571349717,103731.32936831121,144.38557025996903,-759.5940402979218,-757.3191061479192,48140.926766278135
0.003499,0.0031527756272924745,103795.45571349717,103732.52855904099,192.06543669389984,-753.920088459471,-757.2907047571566,47781.3277101519
0.0044989999999999995,0.004152775627292474,103795.45571349717,103733.72774977077,240.07140485690448,-755.8636773087776,-757.2623033663987,47904.506886783565
0.005499,0.005152775627292475,103795.45571349717,103734.92694050056,288.25127775747467,-758.6076419789155,-757.2339019756431,48078.411624349115
0.006499,0.006152712490375695,103814.38368496887,103736.12613123035,336.04815067166385,-754.9763413635259,-757.2055005848877,47848.27003855778
0.0074990000000000005,0.007152712490375696,103814.38368496887,103737.32532196013,384.3729458730199,-760.8943058089999,-757.1770991941297,48223.33392513496
0.008499,0.008152712490375694,103814.38368496913,103738.52451268992,432.38806241742645,-759.2098492312753,-757.1486978033719,48116.57782062759
0.009499,0.009152712490375695,103814.38368496913,103739.7237034197,480.20549884393256,-756.0907435237444,-757.1202964126115,47918.89770272721
0.010499000000000001,0.010152667189372926,103827.96458393947,103740.9228941495,528.3216468528785,-759.2192441480157,-757.0918950218536,48117.173243938974
0.011498999999999999,0.011152667189372923,103827.96458393947,103742.12208487927,576.0383177846797,-754.5008100848406,-757.0634936310935,47818.132208022296
0.012499,0.012152667189372924,103827.96458393947,103743.32127560905,624.4195481760648,-761.7847713003956,-757.0350922403402,48279.769115164054
0.013499,0.013152660609322726,103829.93723336243,103744.52046633884,672.4724929446169,-758.9327373417633,-757.00669084958,48099.01525105579
0.014499,0.014152510997985365,103874.78958393443,103745.71965706862,720.3583455337812,-756.6258325682126,-756.9782894588245,47952.810136391214
