t_s,gyro_x_radps,gyro_y_radps,gyro_z_radps,accel_x_mps2,accel_y_mps2,accel_z_mps2,ins_pos_ecef_x_m,ins_pos_ecef_y_m,ins_pos_ecef_z_m,ins_vel_ecef_x_mps,ins_vel_ecef_y_mps,ins_vel_ecef_z_mps,ins_quat_w,ins_quat_x,ins_quat_y,ins_quat_z
0.0,-9.275125816558325e-06,0.0005685320284194213,-0.007466156189958563,-48.92506560194846,55.548388256051666,5.141586781462644,-1653639.850072476,5089380.142985015,3585590.067023642,-258.4057955714953,-5260.056020287632,7298.290012616031,0.9945218953682734,0.0,0.0,0.10452846326765353
0.005,2.2195470524005033e-05,0.0005659626204873387,-0.007475037473136351,-48.93060145003169,55.54434358148893,5.137022500647476,-1653641.1413163082,5089353.84269147,3585626.558967298,-258.0917372258672,-5260.061397861819,7298.487449877341,0.9945238462586069,-1.7163023737958794e-07,1.4111200895002564e-06,0.10450990010982743
0.01,-1.1262928244585881e-07,0.0005827518870977662,-0.007486522053673397,-48.94105979432772,55.538978358482495,5.1436115535454014,-1653642.4309898058,5089327.542371023,3585663.05189808,-257.7776618584904,-5260.066780718738,7298.684862794892,0.994525799120515,-2.6434353832895257e-07,2.824074303246007e-06,0.10449131483360706
0.015,1.8996739162135622e-06,0.0005790136275069128,-0.0074580629817090896,-48.94390953556721,55.541523573495205,5.1366447504642565,-1653643.7190928708,5089301.242023792,3585699.545815919,-257.4635641816614,-5260.072111693906,7298.882272989365,0.9945277546324861,-4.169077035901691e-07,4.272944398686555e-06,0.10447270096649111
0.02,5.848551769342395e-06,0.0005722963333584791,-0.007477606215472802,-48.949265270010336,55.52780705390356,5.14588293707023,-1653645.0056253972,5089274.941649818,3585736.0407208046,-257.149446358418,-5260.077477992317,7299.0796812009,0.9945297023623502,-5.634919710505472e-07,5.713045591873059e-06,0.10445415782102162
0.025,2.0781417368257197e-05,0.0005529232893170466,-0.00749762883654295,-48.9562965165554,55.53029183055741,5.145647961533144,-1653646.2905873824,5089248.641249189,3585772.5366126695,-256.8353477275877,-5260.08277344878,7299.277064607494,0.9945316548470384,-6.985042033915556e-07,7.1374765759270235e-06,0.10443556604806474
0.03,1.0032681904714556e-07,0.0005688385380264897,-0.007472421880037491,-48.9574006501822,55.52988863182317,5.139203008456382,-1653647.5739787992,5089222.340822084,3585809.0334914834,-256.5212189743178,-5260.088068915128,7299.474460994782,0.9945336122093263,-7.913306868770056e-07,8.517638564307177e-06,0.10441692445524779
0.035,-6.584066158762125e-06,0.000572043947578057,-0.007485088675614959,-48.96864248985589,55.5235657098418,5.136458480254549,-1653648.8557995565,5089196.040368425,3585845.5313572516,-256.2070839573484,-5260.093394544052,7299.671846415283,0.9945355626409482,-9.397312858482226e-07,9.931972584350782e-06,0.10439834549898523
0.04,7.835053651814325e-06,0.0005699342896082657,-0.007485852045283363,-48.96382870855475,55.523473710384195,5.138216350418677,-1653650.1360495486,5089169.739888186,3585882.030209864,-255.89291290645258,-5260.098701308685,7299.869198452469,0.9945375160287695,-1.1055884639650236e-06,1.135253170670407e-05,0.10437973501222719
0.045,-3.324723932189897e-05,0.0005596706734902838,-0.0074711892653693815,-48.972395150251586,55.51393539626765,5.1403280670324865,-1653651.414728761,5089143.439381385,3585918.530049282,-255.5787719817401,-5260.104018820311,7300.0665687935525,0.9945394692655758,-1.2350442605130496e-06,1.277160814771839e-05,0.10436112259029962
0.05,3.281225202273908e-07,0.0005373450679814132,-0.007480081632630565,-48.9779291068034,55.50915238698591,5.139119292769231,-1653652.6918372386,5089117.138848097,3585955.0308754756,-255.26461911092963,-5260.109296517112,7300.2639086190875,0.9945414183273925,-1.4639666868303919e-06,1.4154447215667846e-05,0.10434254658981071
0.055,-1.058175082019286e-05,0.0005655676706775073,-0.00748994252533051,-48.97966790070537,55.50989429479573,5.130756826525891,-1653653.9673749236,5089090.838288444,3585991.5326883234,-254.95045485400829,-5260.114564631272,7300.461230485036,0.9945433693605029,-1.603585431003015e-06,1.5490535244578073e-05,0.10432394844200496
0.06,-7.877014643301194e-06,0.0005856410736915289,-0.007461227262820515,-48.99123516439861,55.50105139364287,5.1413256608432425,-1653655.241341753,5089064.537702353,3586028.0354877496,-254.6362769079063,-5260.119871787219,7300.6585400761005,0.9945453226141546,-1.7776911453335073e-06,1.689394933178259e-05,0.10430532574006648
0.065,-3.343356585149159e-05,0.0005670797216861792,-0.007486177116764435,-48.98560708236084,55.49984372271112,5.138822461833769,-1653656.5137376531,5089038.23708992,3586064.5392737077,-254.3220831404499,-5260.1251012124385,7300.855843031123,0.9945472680296497,-1.95030509657298e-06,1.8347978609327653e-05,0.10428677439785193
0.07,-5.5896811378658435e-06,0.0005716905811478139,-0.0074690643311568095,-49.00299213238307,55.49606927231083,5.133258407849967,-1653657.7845626601,5089011.936451274,3586101.0440461864,-254.00791971088591,-5260.130357278478,7301.053148529179,0.9945492196014528,-2.1816239282090325e-06,1.974919437823644e-05,0.10426816098575371
0.075,6.25812746118848e-07,0.0005644080736075432,-0.007488438463851634,-48.99817176242135,55.48526085061656,5.13679253459661,-1653659.0538166708,5088985.635786383,3586137.5498051024,-253.69368447162745,-5260.135598791568,7301.2504178199,0.9945511663628016,-2.3449135442288266e-06,2.1169132626870532e-05,0.10424959008437443
0.08,3.4668699386377417e-07,0.0005663475055391111,-0.007469259532769197,-48.99823254784076,55.49091313800903,5.133655320212512,-1653660.321499635,5088959.335095338,3586174.056550314,-253.3795012745358,-5260.140819598336,7301.447666908551,0.9945531178242607,-2.490852121969047e-06,2.2572583595288086e-05,0.10423097097464014
0.085,-5.2281057877416924e-06,0.00056784349283973,-0.007455016091944349,-49.0036662286328,55.47484985376933,5.132411519350764,-1653661.5876116622,5088933.034378105,3586210.5642818306,-253.0653096111029,-5260.146073494849,7301.644939718301,0.9945550639383465,-2.6379890021909095e-06,2.3980784111514946e-05,0.10421239951442812
0.09,-8.329693699930648e-06,0.0005687087994329552,-0.007465525784176103,-49.014857220046615,55.47484015786915,5.142748999759049,-1653662.8521527553,5088906.733634691,3586247.072999552,-252.75112762303652,-5260.151292375657,7301.842148844895,0.9945570059933213,-2.7993758746079263e-06,2.5391251911315377e-05,0.1041938634327782
0.095,8.622881942786598e-06,0.0005537022802866658,-0.007470681073032617,-49.01481578339263,55.47624563370391,5.1339010830934235,-1653664.115122862,5088880.432865322,3586283.582703391,-252.4369149866701,-5260.156455316602,7302.039386804836,0.994558950437871,-2.9687005772424415e-06,2.680306320444871e-05,0.1041753011836451
0.1,-1.2085707767414775e-05,0.0006006980704984553,-0.00746172806218284,-49.01711740542585,55.46282090216223,5.133406146770427,-1653665.3765218863,5088854.132070022,3586320.0933933966,-252.1226947804746,-5260.16166436504,7302.236615355606,0.9945608958775459,-3.0919665130536483e-06,2.8181977379280726e-05,0.10415672607887232
0.105,2.235428279864748e-05,0.0005960656630011737,-0.007460905486530794,-49.01879139621612,55.461265022516315,5.135357984834866,-1653666.6363498592,5088827.831248742,3586356.6050694245,-251.80849437681198,-5260.166847926638,7302.433795707119,0.9945628386338774,-3.2789590199574208e-06,2.9672349704208838e-05,0.10413817319947584
0.11,5.9174164028422035e-06,0.0005660366185038267,-0.00748863494615732,-49.021951351395096,55.464526011687816,5.145314163548472,-1653667.89460684,5088801.53040156,3586393.117731372,-251.4942979948939,-5260.172024696889,7302.6309833788355,0.9945647808283999,-3.379113601610636e-06,3.116017026887014e-05,0.10411962232635288
