t_s,gyro_x_radps,gyro_y_radps,gyro_z_radps,accel_x_mps2,accel_y_mps2,accel_z_mps2,ins_pos_ecef_x_m,ins_pos_ecef_y_m,ins_pos_ecef_z_m,ins_vel_ecef_x_mps,ins_vel_ecef_y_mps,ins_vel_ecef_z_mps,ins_quat_w,ins_quat_x,ins_quat_y,ins_quat_z
0.05,1.2880383483282759e-05,0.0005730445436855988,-0.007470833399191212,-48.9781485200678,55.512044787102816,5.145072271294195,-1658776.425811053,5104886.370561467,3597138.88894742,-255.26444080651893,-5260.109255283577,7300.264011933015,0.9945414003730786,-1.576341537574011e-06,1.41743573400781e-05,0.10434271771694781
0.055,1.1829210708912194e-06,0.0005813175047044693,-0.007483317929883652,-48.98427984257908,55.50738228993727,5.139316972346623,-1658777.7013478496,5104860.070002063,3597175.3907608544,-254.95027782836328,-5260.114506034325,7300.461361877815,0.9945433489959883,-1.694063649030907e-06,1.5602479138973357e-05,0.104324142563151
0.06,-7.51113394195692e-06,0.0005864314488523104,-0.007463173508723621,-48.986102682288,55.50118568389287,5.1364823763156755,-1658778.975313781,5104833.769416387,3597211.893560962,-254.63609476987833,-5260.119764102734,7300.658681167193,0.9945453005250392,-1.8430280043799082e-06,1.7048119606062718e-05,0.1043055363320881
0.065,-5.043516235938003e-06,0.0005799432350381769,-0.007483624928872549,-48.9943911962247,55.49675359902146,5.135009781073368,-1658780.2477088117,5104807.468804419,3597248.3973476035,-254.321917459314,-5260.125023385706,7300.855975466293,0.9945472464516206,-2.014941611131775e-06,1.8504208187601924e-05,0.10428698015108956
0.07,4.827447164091799e-06,0.0005722157326327508,-0.007466656449417243,-48.9857768614827,55.489342893394145,5.135655853221547,-1658781.5185328939,5104781.168166188,3597284.9021206675,-254.00771547216345,-5260.1302691801,7301.0532501523685,0.9945491973612721,-2.1790291667170544e-06,1.9944807922661024e-05,0.10426837308362506
0.075,-8.212461491487716e-06,0.0005617053196601239,-0.007454299799465885,-48.9959627047399,55.49258006170336,5.138880726673223,-1658782.787786114,5104754.8675017115,3597321.407880077,-253.69357259052077,-5260.1355212396775,7301.2505136247755,0.9945511434987775,-2.3165586433798002e-06,2.1368767363100416e-05,0.1042498081690489
0.08,-8.978664593730364e-06,0.0005573979604039437,-0.007468452263786223,-49.003332878202706,55.48126001182634,5.13466257061609,-1658784.055468517,5104728.566811021,3597357.914625861,-253.37938851745386,-5260.140754873159,7301.44780009104,0.9945530860683526,-2.4837703279369106e-06,2.2763195489586387e-05,0.10423127394205645
0.085,8.382635148959128e-06,0.0005651518173227265,-0.007467334733935409,-49.01385157681442,55.48077992223838,5.134334636865032,-1658785.3215799704,5104702.266094204,3597394.4223579415,-253.0651929481005,-5260.145972038868,7301.645032100398,0.9945550319779888,-2.6517654873066255e-06,2.4146714120812667e-05,0.1042127044902203
0.09,-2.3372418518835062e-05,0.0005778314841288061,-0.007466431841649275,-49.00850352655983,55.4845320043636,5.134393544506682,-1658786.5861203452,5104675.965351335,3597430.9310761765,-252.7509569407251,-5260.151175652512,7301.842261797851,0.9945569772475003,-2.778613784232173e-06,2.5554035014521033e-05,0.1041941377793675
0.095,-1.4133675368925635e-05,0.0005760732794125537,-0.007455331601378006,-49.007627202908026,55.47334869136825,5.124497877854271,-1658787.849089598,5104649.664582379,3597467.4407806336,-252.43674422140106,-5260.156406547232,7302.039521075007,0.9945589219321906,-2.9877204153420546e-06,2.698461080717879e-05,0.10417557327887898
0.1,-1.4336753696192054e-05,0.0005742695758595598,-0.007453825190226955,-49.01626008966898,55.46198984953403,5.138809435647565,-1658789.110487832,5104623.3637872115,3597503.9514712305,-252.12254937014652,-5260.161660694315,7302.236717676963,0.9945608633780505,-3.1733972055351337e-06,2.8413221206245836e-05,0.10415703634092767
0.105,6.184339573261806e-06,0.0005731777278994427,-0.0074739803664923095,-49.02626608091893,55.464089686233784,5.136596667924952,-1658790.3703151084,5104597.062966003,3597540.463147801,-251.80836117806047,-5260.166822625587,7302.433910400614,0.9945628040842929,-3.359109150967951e-06,2.9837293994838032e-05,0.10413850311215801
0.11,-1.0569806488802371e-05,0.0005460789398502713,-0.007473833866064726,-49.027408453329805,55.4614923089559,5.131559206619612,-1658791.6285713306,5104570.762118983,3597576.975810343,-251.49412769267616,-5260.171985355118,7302.631106442117,0.9945647496897728,-3.493514549978245e-06,3.1263994415136256e-05,0.10411991973142122
0.115,3.158068363184068e-06,0.0005483591278981708,-0.007459706971803882,-49.03097492408259,55.45677013575887,5.1420351267895175,-1658792.8852563838,5104544.4612461,3597613.489458825,-251.17989356334252,-5260.177167585458,7302.828286503654,0.9945666949099191,-3.662523834930362e-06,3.261895497650151e-05,0.10410133667993665
0.12,-8.610682227356597e-06,0.0005757664225508648,-0.007489635083727381,-49.03731966055373,55.44784791036662,5.134931632424567,-1658794.140370297,5104518.160347436,3597650.0040932493,-250.86567169179324,-5260.1822983563,7303.02548323324,0.9945686361050109,-3.7979921753497242e-06,3.398315787882072e-05,0.10408278871618865
0.125,4.248252921276955e-06,0.00057004246334926,-0.007487501486729654,-49.038005921228255,55.439056053077955,5.141066235337913,-1658795.3939130632,5104491.85942311,3597686.5197135275,-250.55143480581967,-5260.187431621791,7303.22262805586,0.9945705847359039,-3.969856701766712e-06,3.541244426323693e-05,0.10406416630272591
0.13,7.699207933664363e-06,0.0005813554470319968,-0.007481026562714061,-49.04414190710602,55.42757453411005,5.138408242304797,-1658796.6458847127,5104465.558473214,3597723.0363195064,-250.23722496775068,-5260.19252718421,7303.41976341792,0.9945725324617245,-4.1082590936641855e-06,3.683084383863397e-05,0.10404554915652646
0.135,-9.723624642359037e-06,0.0005717585870733373,-0.007487381428139131,-49.0502363706658,55.41966651979524,5.134769941300722,-1658797.8962853036,5104439.25749789,3597759.5539110377,-249.92301145227202,-5260.197602316174,7303.616849154496,0.994574478152072,-4.241022989258885e-06,3.827827006591154e-05,0.10402694807270628
0.14,-9.327200297200259e-06,0.000563658897419288,-0.0074917854901545705,-49.05444443484483,55.41282167618895,5.1293222559548015,-1658799.1451147988,5104412.956497211,3597796.0724879033,-249.60878664897098,-5260.202669099506,7303.813897055742,0.9945764251455954,-4.414612422900962e-06,3.9697303122120574e-05,0.10400833115305341
0.145,-1.404783304533833e-06,0.0005832232878406793,-0.00746792341461361,-49.044320997215145,55.41257794483154,5.137400948667439,-1658800.3923731523,5104386.655471186,3597832.592049916,-249.29455472454524,-5260.207741018744,7304.0109079820895,0.9945783729343856,-4.585110518280136e-06,4.109629979336198e-05,0.10398970324633647
0.15,-4.8494290959537615e-06,0.0005422177726634529,-0.007475413276672267,-49.04946984339542,55.41738787906704,5.130249453188915,-1658801.6380605018,5104360.35441981,3597869.1125970827,-248.98038504844234,-5260.212809378376,7304.207958810494,0.9945803141679047,-4.740993736822399e-06,4.254600214713328e-05,0.1039711346337653
0.155,3.0210586501565528e-06,0.0005641396217130004,-0.007478512148946919,-49.0610246814005,55.40617084243223,5.1256309261625566,-1658802.8821769156,5104334.053343001,3597905.634129516,-248.66618053525764,-5260.2179142043415,7304.405014349402,0.9945822570035767,-4.894784217745525e-06,4.389285084246074e-05,0.10395254736239036
0.16,-1.597571721607639e-05,0.0005746597132798698,-0.007476526101688739,-49.06764921326909,55.395817701401626,5.129137545500771,-1658804.1247222298,5104307.752240726,3597942.1566470796,-248.35194506719762,-5260.222995778084,7304.602011172439,0.9945842002928625,-5.034702498400423e-06,4.529625258282654e-05,0.10393395234815454
0.165,-1.6756062228978996e-07,0.0005625847844756001,-0.007472624637852383,-49.061380786827115,55.387990636110914,5.133280723277547,-1658805.3656963662,5104281.451113151,3597978.680149557,-248.0377095430709,-5260.228034180645,7304.798979752747,0.9945861427150917,-5.224588772152653e-06,4.6720876099410995e-05,0.1039153622376343
0.17,-3.894362843063984e-06,0.0005890746521452615,-0.007462829675610634,-49.06913909478543,55.37683331757429,5.132659940884235,-1658806.6050994596,5104255.149960417,3598015.2046368644,-247.72352783308335,-5260.233059259296,7304.995943152275,0.9945880837760791,-5.372031227896122e-06,4.8119582534223385e-05,0.10389678178978436
0.17500000000000002,7.897735468298617e-06,0.0005724913117645655,-0.007465313578966997,-49.07378519894622,55.37800071656645,5.129028203646526,-1658807.8429316222,5104228.848782636,3598051.7301088786,-247.40933716309692,-5260.238053261006,7305.192862526098,0.9945900219409476,-5.535619616240641e-06,4.958318734360503e-05,0.10387822566048092
0.18,-9.317333048184628e-06,0.0005919960691737711,-0.007476155491608196,-49.06796470256286,55.375147606713526,5.130266609943799,-1658809.0791927779,5104202.547579846,3598088.25656549,-247.0951250677834,-5260.243062570571,7305.38978211162,0.9945919604046777,-5.665580932315585e-06,5.1008620394685186e-05,0.10385966331739178
0.185,-1.8406657368469625e-05,0.0005708001178349694,-0.007460389311184214,-49.066750369236956,55.370969678376575,5.127623436580638,-1658810.3138829703,5104176.246351989,3598124.7840067158,-246.78095196427773,-5260.2480803947465,7305.586708180677,0.9945939013317238,-5.843412944681873e-06,5.24780815835189e-05,0.10384107398157484
0.19,4.796173959175466e-07,0.0006082172090101082,-0.007463729846063798,-49.075584820078696,55.35885808678228,5.120758871338948,-1658811.547002337,5104149.945099015,3598161.312432538,-246.4667947017018,-5260.253109528571,7305.78362057772,0.9945958378196617,-6.038340827014945e-06,5.3892479961438024e-05,0.10382252381320922
0.195,-4.074486615117454e-06,0.0005534707519325935,-0.007455778147044208,-49.07527567442586,55.34663910386364,5.122944932443286,-1658812.7785508672,5104123.643820921,3598197.8418427557,-246.15261738280154,-5260.25812779978,7305.980466681011,0.9945977748216029,-6.196020473724827e-06,5.540481752969455e-05,0.10380396529917132
0.2,-1.0963095125409694e-05,0.0005993270544519539,-0.0074641425680345395,-49.08695058462142,55.34557529094542,5.127781684833254,-1658814.0085285925,5104097.342517806,3598234.3722371208,-245.83847273371435,-5260.2631180798335,7306.177279229492,0.9945997094194893,-6.350815522826115e-06,5.6779846605636046e-05,0.10378542652214538
0.20500000000000002,3.0170370428140478e-06,0.0005863193788623349,-0.0074832609856975195,-49.081718615092285,55.326973266167805,5.130801198618275,-1658815.2369354996,5104071.0411898345,3598270.90361557,-245.5242901137065,-5260.26807072773,7306.374100574216,0.99460164583301,-6.534638316873463e-06,5.826710984887288e-05,0.103766866910928
0.21,-3.1742607048777635e-05,0.0005717814225934249,-0.00746779636572227,-49.082928562298235,55.32217731980013,5.131638143429119,-1658816.4637716622,5104044.739837188,3598307.435977994,-245.2101749056166,-5260.272987693257,7306.570869002439,0.9946035868588969,-6.6803278230528295e-06,5.9725655806721734e-05,0.10374825972340927
0.215,-1.9370910767070372e-05,0.0005573429633897806,-0.007460086028640488,-49.09382393668282,55.30904239251056,5.1271837745031394,-1658817.689037275,5104018.438459979,3598343.969324239,-244.8960702779166,-5260.277895836185,7306.767628920187,0.9946055235258302,-6.908674465367736e-06,6.113903761177497e-05,0.10372969095778552
0.22,1.6357720386228344e-05,0.0005723500235191064,-0.007487033901578053,-49.09065709475139,55.318987683144144,5.122161773347766,-1658818.912732304,5103992.137058297,3598380.5036541196,-244.58194131071082,-5260.28277705001,7306.964323376205,0.9946074578474089,-7.102513290835005e-06,6.25197263809833e-05,0.10371114132605497
0.225,-3.989787144383742e-06,0.0005599391234374862,-0.007455159049866005,-49.101742838181075,55.31345140531152,5.117779379994577,-1658820.1348566774,5103965.835632066,3598417.038967569,-244.2678080314821,-5260.287715239344,7307.161056408523,0.9946093988050706,-7.21140741657448e-06,6.394699362734391e-05,0.10369252464567369
0.23,-9.78970086353826e-06,0.0005705302585673741,-0.007448061881939215,-49.095844245114954,55.30518388000231,5.119434100405622,-1658821.3554102872,5103939.534181171,3598453.5752645973,-243.95363580443586,-5260.292643138827,7307.357754897604,0.9946113311524174,-7.367673705702933e-06,6.533812672018972e-05,0.10367398718995477
0.23500000000000001,1.2449128847411569e-06,0.0005615104284081074,-0.007469191996029655,-49.08879995423831,55.28596834445466,5.12225018515255,-1658822.57439316,5103913.232705649,3598490.1125450823,-243.6395133121795,-5260.297565714066,7307.554439099824,0.9946132613112909,-7.541105545747972e-06,6.675409182802652e-05,0.1036554673461111
0.24,-1.080589138797032e-05,0.0005957303333644962,-0.0074603470043485935,-49.10110908039548,55.277093579029874,5.129590681923352,-1658823.791805611,5103886.931205595,3598526.650808852,-243.32546715537055,-5260.302455736052,7307.751068827155,0.9946151965996931,-7.684765589768896e-06,6.815048790254363e-05,0.10363689492361865
0.245,3.7379543157950544e-06,0.0005676117888114897,-0.007463317930229594,-49.09177577544205,55.269596667837035,5.124109709849066,-1658825.007647773,5103860.6296812575,3598563.19005573,-243.01139766111146,-5260.3072791175,7307.947682165889,0.9946171292418894,-7.867255018542053e-06,6.962885094700389e-05,0.1036183444596193
0.25,1.230360815396274e-05,0.0005533744576804624,-0.007467427327505023,-49.10448706207593,55.27207537235885,5.119415834625335,-1658826.221919724,5103834.328132724,3598599.7302856036,-242.69738272922913,-5260.312134115834,7308.144267346332,0.9946190623106471,-8.00629707393014e-06,7.10410634665423e-05,0.10359978657002909
0.255,6.321382442279218e-07,0.0005653681023272179,-0.007454635938522262,-49.099979285091415,55.249791293446414,5.122528766013672,-1658827.4346214472,5103808.026559902,3598636.2714983923,-242.38330650479645,-5260.316994996098,7308.340848199139,0.9946209960980336,-8.120353488729885e-06,7.242009257636868e-05,0.10358121842470074
0.26,-2.029080517485876e-06,0.0005627682047612062,-0.00745915621802102,-49.1039548413262,55.25001192405574,5.120672907903161,-1658828.6457529664,5103781.72496289,3598672.8136939146,-242.06930124779342,-5260.321809921373,7308.537360813714,0.9946229262226493,-8.266535098186662e-06,7.382592238481163e-05,0.10356268205146159
0.265,-1.1816316065839342e-05,0.0005765780125370946,-0.007479592791684558,-49.10555874166073,55.2315857629772,5.118017390225551,-1658829.8553144236,5103755.423341784,3598709.356872005,-241.75528153694086,-5260.326632379796,7308.7338753229305,0.9946248571703781,-8.418661681120837e-06,7.522459827233849e-05,0.10354413440263587
0.27,4.065891620036581e-06,0.0005489952332156402,-0.007453795066544106,-49.11544456663649,55.238410053633665,5.123693938178387,-1658831.0633058548,5103729.121696633,3598745.901032483,-241.44129099163936,-5260.331427834385,7308.930315880754,0.9946267930566803,-8.598703485318235e-06,7.665507912148904e-05,0.10352553590223398
0.275,-3.002871236187052e-06,0.0005672822943781803,-0.007447128756775706,-49.111104683688566,55.22127083539491,5.116026429980703,-1658832.2697272252,5103702.8200275535,3598782.446175276,-241.12725716261897,-5260.3362040673055,7309.126801169834,0.9946287219232554,-8.732109364390942e-06,7.802108460515879e-05,0.10350700151087461
0.28,-4.733131627814328e-06,0.000555891617207289,-0.007478590546048693,-49.10980249656341,55.20942929096947,5.109824340543375,-1658833.4745785438,5103676.518334573,3598818.9923003004,-240.8132703117063,-5260.340988234713,7309.32320877217,0.9946306487140775,-8.887823023719787e-06,7.943073313169296e-05,0.10348848366064108
0.28500000000000003,6.020197650781487e-06,0.0005692559333118974,-0.007457642767792493,-49.11197250750166,55.20261849670042,5.1186463819237815,-1658834.6778599923,5103650.216617651,3598855.5394072267,-240.4993090518359,-5260.3457803830015,7309.519561681066,0.9946325832987726,-9.044898342785375e-06,8.08116094847364e-05,0.10346988754262709
0.29,-1.2264369686968839e-05,0.0005699249306084502,-0.007470668925425156,-49.112134475205984,55.19868218784002,5.116425996184064,-1658835.8795716846,5103623.914876887,3598892.0874959296,-240.18536793749396,-5260.350525671791,7309.715919379644,0.9946345121136728,-9.178687408136637e-06,8.222849935817991e-05,0.10345134347422313
0.295,-1.1783370894015207e-06,0.0005702063802045002,-0.007463528215288387,-49.121115595060246,55.187303421597015,5.117220291680827,-1658837.079713696,5103597.613112376,3598928.636566389,-239.8714365511534,-5260.35527828345,7309.912264355202,0.9946364439485903,-9.358118324019966e-06,8.36423235157771e-05,0.1034327669826651
0.3,-2.2161576086284325e-05,0.0005669580901753316,-0.007459393301816691,-49.114450876958074,55.175158381241985,5.112775112383408,-1658838.2782860196,5103571.311324202,3598965.186618468,-239.55749286305172,-5260.359991201877,7310.108567333007,0.9946383735886133,-9.51005409117007e-06,8.505971430873975e-05,0.10341420820855378
0.305,1.7016264312892463e-05,0.0005523675933200225,-0.007444393446200813,-49.113089892449025,55.17169384399981,5.116155500920706,-1658839.4752887555,5103545.009512436,3599001.737651946,-239.24360157440412,-5260.364715535335,7310.30482388959,0.9946403018117018,-9.71332601410476e-06,8.646360307285144e-05,0.1033956596846478
0.31,-1.1219697438864733e-05,0.0005422667664455105,-0.007477658564688253,-49.11526554913354,55.16154370634586,5.107744167662473,-1658840.6707220923,5103518.707677074,3599038.289666722,-238.92973313176714,-5260.36942936171,7310.501086575156,0.9946422258144386,-9.815403558687774e-06,8.784133847717251e-05,0.10337714841519179
0.315,1.4692162912265783e-05,0.0005849253386792704,-0.007449811958921792,-49.12263131785919,55.149120963848425,5.116880416160926,-1658841.8645860972,5103492.4058181085,3599074.8426626693,-238.61586878031417,-5260.374156556453,7310.697292281315,0.9946441580679138,-9.985089617879098e-06,8.918665887916227e-05,0.10335855439879497
0.32,-3.5406735253943843e-06,0.0005727269806203732,-0.007446093166426968,-49.10999492671543,55.14010157831299,5.112539029322851,-1658843.056880799,5103466.103935687,3599111.396639591,-238.30201193214305,-5260.378812144744,7310.89347644798,0.9946460827687764,-1.0101359584281771e-05,9.064475072527052e-05,0.10334002958302303
0.325,-9.085513326732482e-06,0.0005475678664797126,-0.007438371444365497,-49.11750319937105,55.13245657462696,5.112619940646553,-1658844.2476064004,5103439.802029911,3599147.9515973628,-237.98822863702935,-5260.3834981226455,7311.0896322452345,0.994648006164265,-1.0259815306082847e-05,9.206779955638742e-05,0.10332151398285239
0.33,-1.122217802306699e-05,0.0005508613342084604,-0.007440690589863138,-49.12010483162011,55.1242600178351,5.112483991977803,-1658845.4367630517,5103413.500100769,3599184.5075358446,-237.67443187521334,-5260.388158737089,7311.285760430934,0.9946499272245852,-1.0425558462238645e-05,9.34268551436139e-05,0.10330301754962257
0.335,1.3728759822872076e-06,0.0005662830075874791,-0.007458342684692002,-49.126780253374434,55.11102396908943,5.117865155629021,-1658846.6243507422,5103387.198148363,3599221.0644549015,-237.36064431403793,-5260.392803707537,7311.481862308908,0.994651848537076,-1.0597465802793412e-05,9.479354844671517e-05,0.10328451531403225
0.34,-2.0712445634229544e-05,0.0005498745640444969,-0.007465848055312869,-49.11988905574777,55.09988504781665,5.095675443687349,-1658847.8103695128,5103360.896172876,3599257.622354381,-237.04686397550208,-5260.397391383426,7311.677929398182,0.9946537740572844,-1.0742040138695219e-05,9.620184142403678e-05,0.10326596914480134
0.34500000000000003,2.292562330834673e-05,0.0005583023910050442,-0.0074610338800706645,-49.12498958617102,55.09152770569729,5.100382808668133,-1658848.994819454,5103334.594174239,3599294.181233966,-236.7331124441573,-5260.402063164638,7311.873904701659,0.9946557011703739,-1.0937298312589687e-05,9.756363071004368e-05,0.10324740428207006
0.35000000000000003,7.93490025851431e-06,0.0005685434092800631,-0.007453119390697149,-49.12720549376155,55.08071212523168,5.111166439490597,-1658850.1777006485,5103308.292152344,3599330.7410933888,-236.41936543796822,-5260.40669473559,7312.069864488216,0.9946576266917789,-1.1026218551432529e-05,9.895764085223262e-05,0.1032288513434384
0.355,-1.4944186003039012e-05,0.0005704563866854061,-0.0074486563787035465,-49.118392161916816,55.06504741937696,5.105133988842254,-1658851.3590131826,5103281.990107452,3599367.3019325957,-236.10564815148823,-5260.411262402692,7312.265818259133,0.9946595498200591,-1.1155056342328688e-05,0.00010037324825752632,0.1032103180526689
0.36,1.4204376140176397e-05,0.0005756838044492188,-0.007433684842550341,-49.12281991657977,55.064587931089754,5.1038718793082145,-1658852.538757296,5103255.688039686,3599403.8637514133,-235.79199722349873,-5260.415844077704,7312.461708689853,0.9946614714485117,-1.1341278861028577e-05,0.00010178770926094038,0.10319179582951031
0.365,3.5552672530084443e-06,0.0005701772769209579,-0.007429558131590598,-49.12181292006316,55.04597638715915,5.101352936696698,-1658853.7169331184,5103229.3859490035,3599440.426549684,-235.47833178056797,-5260.420428459347,7312.6575995218855,0.9946633888678464,-1.1456363753276171e-05,0.00010322268916220524,0.10317331079188811
0.37,-1.0767362726546348e-06,0.0005502281627323693,-0.007428621057936346,-49.11396009353614,55.04080583788335,5.097738430578048,-1658854.893540717,5103203.083835457,3599476.990327228,-235.16470760774044,-5260.42499015183,7312.853418225662,0.9946653048785006,-1.159650795676618e-05,0.00010464122953293876,0.10315483598306723
0.375,-1.6838511730898352e-05,0.0005695410634715803,-0.007443054637023538,-49.11795331121982,55.026191792602994,5.1036431522239845,-1658856.0685803096,5103176.781699036,3599513.555083829,-234.851129448537,-5260.429578295806,7313.049222068876,0.9946672203075226,-1.1743025525081554e-05,0.0001060089686312656,0.10313636347043784
0.38,-6.394887281713372e-06,0.0005571576015648108,-0.007451394559445304,-49.12087371976882,55.019029812174544,5.108849056619977,-1658857.2420520673,5103150.479539817,3599550.120819357,-234.53757366351815,-5260.43410941804,7313.244989267265,0.99466913910685,-1.1933720873863414e-05,0.00010742066801174275,0.10311785503405528
0.385,-5.209482761868427e-06,0.0005625015324094666,-0.0074406364420738684,-49.12986025899372,55.00215697894375,5.091387734751882,-1658858.413956078,5103124.177358029,3599586.6875337027,-234.224030596951,-5260.438605529239,7313.440749032718,0.994671059713043,-1.2095256190766078e-05,0.00010880426579785157,0.10309932582063032
0.39,-2.3997927288470615e-06,0.000582898081536229,-0.007459251292679232,-49.115140977091784,54.99454453699304,5.101948088772998,-1658859.584292309,5103097.875153712,3599623.255226559,-233.91046172131468,-5260.4431213053385,7313.636393441686,0.9946729771983099,-1.2255218247374568e-05,0.0001102014580407571,0.10308082332276339
0.395,-5.035071222743718e-06,0.0005716736572818705,-0.007431480161808449,-49.12248152244484,54.982142789444794,5.09755197209259,-1658860.7530609437,5103071.572926869,3599659.823897689,-233.59699221015705,-5260.447616232844,7313.8320585461615,0.9946748991280511,-1.2413454853983627e-05,0.00011165009347839907,0.10306227449830657
0.4,7.400042176561524e-06,0.0005725689159466638,-0.0074318357646932075,-49.1209850772205,54.98474834136037,5.1019154967812295,-1658861.9202622063,5103045.270677595,3599696.393546996,-233.28351287607677,-5260.452092909428,7314.02766439421,0.9946768135587661,-1.2575344781331487e-05,0.00011307013911182158,0.10304379469712897
0.405,-7.2146323822441855e-06,0.0005898149114961576,-0.007427520489422396,-49.11470697372199,54.9671301774261,5.10045094660334,-1658863.0858961064,5103018.968405941,3599732.964174417,-232.97004715846782,-5260.456569281622,7314.2233038269615,0.9946787277358434,-1.2706543134530721e-05,0.00011449561433057314,0.10302531397235334
0.41000000000000003,3.672705192311261e-06,0.0005471133580988235,-0.007449728377300531,-49.10719485102057,54.94131315624536,5.099350781003111,-1658864.2499628388,5102992.666111937,3599769.5357798827,-232.65664581323372,-5260.46103191833,7314.418882564818,0.994680640450798,-1.2878524448122441e-05,0.00011596021100535188,0.10300684394623301
0.41500000000000004,-9.353012282803289e-06,0.0005733017699081819,-0.007445790349820539,-49.11448643516857,54.94144460420676,5.100706611862918,-1658865.4124627777,5102966.3637957,3599806.108363013,-232.34332974859336,-5260.4654631720905,7314.6143694033135,0.994682558551388,-1.3012442254920858e-05,0.00011732142457928916,0.10298831865810947
0.42,-7.3313923795690285e-06,0.0005643188772604456,-0.007434625614635809,-49.10849641752441,54.936798226239326,5.093879152519204,-1658866.5733960737,5102940.061457336,3599842.681923596,-232.0299886070507,-5260.469882264072,7314.80986392668,0.9946844752831552,-1.3185492788354622e-05,0.00011874440738973013,0.10296980312976621
0.425,-1.7117965744607628e-05,0.0005750330194635318,-0.00744579046868339,-49.11166151015355,54.919864354289516,5.090421742814713,-1658867.7327627453,5102913.759096785,3599879.256461594,-231.7166800584923,-5260.474337848724,7315.005335143946,0.9946863887974268,-1.3351200401278533e-05,0.00012014557308173919,0.10295131532875708
0.43,6.260504996001683e-06,0.0005795362373021757,-0.007417851977586627,-49.10630849639297,54.91451183442824,5.09629952931871,-1658868.89056292,5102887.456714016,3599915.8319767686,-231.40338978010726,-5260.4787697002885,7315.200734836688,0.9946883048355846,-1.3544005378947709e-05,0.00012157086253631635,0.10293279973068097
