mode,epoch_idx,t_s,rx_m,ry_m,rz_m,vx_mps,vy_mps,vz_mps,cb_m,cd_mps,truth_rx_m,truth_ry_m,truth_rz_m,truth_vx_mps,truth_vy_mps,truth_vz_mps,truth_cb_m,truth_cd_mps,cov_rx,cov_ry,cov_rz,cov_vx,cov_vy,cov_vz,cov_cb,cov_cd,pos_err_3d_m,vel_err_3d_mps,cb_err_m,cd_err_mps,innovation_rms_pr_m,innovation_rms_rr_mps,num_valid_sats,prediction_only,diverged,warning
epoch_wls,0,0.049999,-1635773.127745,5034187.023785,3546734.117057,,,,-23.002472,,-1635839.124414,5034588.062664,3546727.910197,-85.000000,120.000000,35.000000,120.019000,0.380000,,,,,,,,,406.480341,,-143.021472,,208.879730,,8,,,
epoch_wls,1,0.149999,-1635910.916122,5033969.665654,3546550.015807,,,,-138.704024,,-1635847.624414,5034600.062664,3546731.410197,-85.000000,120.000000,35.000000,120.057000,0.380000,,,,,,,,,659.022120,,-258.761024,,65.889299,,8,,,
epoch_wls,2,0.249999,-1636085.541807,5032903.070847,3546310.147982,,,,-981.484915,,-1635856.124414,5034612.062664,3546734.910197,-85.000000,120.000000,35.000000,120.095000,0.380000,,,,,,,,,1775.868325,,-1101.579915,,333.731561,,8,,,
epoch_wls,3,0.349999,-1635436.917546,5035022.767629,3547410.225031,,,,334.354330,,-1635864.624414,5034624.062664,3546738.410197,-85.000000,120.000000,35.000000,120.133000,0.380000,,,,,,,,,890.636843,,214.221330,,371.235626,,8,,,
epoch_wls,4,0.449999,-1635908.974423,5033893.364183,3546853.683777,,,,-619.079866,,-1635873.124414,5034636.062664,3546741.910197,-85.000000,120.000000,35.000000,120.171000,0.380000,,,,,,,,,751.917275,,-739.250866,,338.091269,,8,,,
epoch_wls,5,0.549999,-1635883.051676,5035043.356812,3547437.560055,,,,657.917636,,-1635881.624414,5034648.062664,3546745.410197,-85.000000,120.000000,35.000000,120.209000,0.380000,,,,,,,,,797.076487,,537.708636,,173.388382,,8,,,
epoch_wls,6,0.649999,-1635848.856665,5035280.513297,3546398.018622,,,,524.503093,,-1635890.124414,5034660.062664,3546748.910197,-85.000000,120.000000,35.000000,120.247000,0.380000,,,,,,,,,713.993637,,404.256093,,223.466372,,8,,,
epoch_wls,7,0.749999,-1635724.615979,5035858.376879,3546861.699046,,,,786.412595,,-1635898.624414,5034672.062664,3546752.410197,-85.000000,120.000000,35.000000,120.285000,0.380000,,,,,,,,,1203.978573,,666.127596,,230.416820,,8,,,
epoch_wls,8,0.849999,-1636091.440225,5034511.516301,3546669.648951,,,,-62.760899,,-1635907.124414,5034684.062664,3546755.910197,-85.000000,120.000000,35.000000,120.323000,0.380000,,,,,,,,,266.806237,,-183.083899,,132.624112,,8,,,
epoch_wls,9,0.949999,-1635809.205249,5034442.368048,3546953.200942,,,,-311.647632,,-1635915.624414,5034696.062664,3546759.410197,-85.000000,120.000000,35.000000,120.361000,0.380000,,,,,,,,,336.512777,,-432.008631,,557.105555,,8,,,
epoch_wls,10,1.049999,-1635851.249532,5033716.347646,3546501.534094,,,,-357.064836,,-1635924.124414,5034708.062664,3546762.910197,-85.000000,120.000000,35.000000,120.399000,0.380000,,,,,,,,,1028.166763,,-477.463835,,256.665796,,8,,,
epoch_wls,11,1.149999,-1636080.772998,5034594.012699,3547016.019936,,,,303.194081,,-1635932.624414,5034720.062664,3546766.410197,-85.000000,120.000000,35.000000,120.437000,0.380000,,,,,,,,,316.451604,,182.757081,,92.248370,,8,,,
epoch_wls,12,1.249999,-1635849.509400,5035070.483213,3546803.128407,,,,316.685211,,-1635941.124414,5034732.062664,3546769.910197,-85.000000,120.000000,35.000000,120.475000,0.380000,,,,,,,,,352.172158,,196.210212,,75.792809,,8,,,
epoch_wls,13,1.349999,-1635932.778189,5035037.232736,3546949.279960,,,,256.355694,,-1635949.624414,5034744.062664,3546773.410197,-85.000000,120.000000,35.000000,120.513000,0.380000,,,,,,,,,342.290315,,135.842695,,284.851015,,8,,,
epoch_wls,14,1.449999,-1636000.113634,5034768.349795,3546730.586806,,,,-31.150091,,-1635958.124414,5034756.062664,3546776.910197,-85.000000,120.000000,35.000000,120.551000,0.380000,,,,,,,,,63.717539,,-151.701090,,159.170976,,8,,,
epoch_wls,15,1.549999,-1635805.119458,5035021.031585,3546692.216475,,,,428.862539,,-1635966.624414,5034768.062664,3546780.410197,-85.000000,120.000000,35.000000,120.589000,0.380000,,,,,,,,,312.818252,,308.273539,,308.560188,,8,,,
epoch_wls,16,1.649999,-1636189.432579,5035164.758890,3546765.344273,,,,459.642821,,-1635975.124414,5034780.062664,3546783.910197,-85.000000,120.000000,35.000000,120.627000,0.380000,,,,,,,,,440.753752,,339.015822,,140.156599,,8,,,
epoch_wls,17,1.749999,-1635934.296060,5035663.804452,3546839.360550,,,,420.943816,,-1635983.624414,5034792.062664,3546787.410197,-85.000000,120.000000,35.000000,120.665000,0.380000,,,,,,,,,874.680439,,300.278816,,201.002812,,8,,,
epoch_wls,18,1.849999,-1635654.126116,5034570.249252,3546698.212668,,,,-267.053679,,-1635992.124414,5034804.062664,3546790.910197,-85.000000,120.000000,35.000000,120.703000,0.380000,,,,,,,,,421.312702,,-387.756679,,381.439812,,8,,,
epoch_wls,19,1.949999,-1636070.098969,5034346.552417,3546527.781202,,,,-491.722944,,-1636000.624414,5034816.062664,3546794.410197,-85.000000,120.000000,35.000000,120.741000,0.380000,,,,,,,,,544.387369,,-612.463944,,144.999999,,8,,,
epoch_wls,20,2.049999,-1636063.334322,5035781.266102,3547453.667768,,,,1187.982976,,-1636009.124414,5034828.062664,3546797.910197,-85.000000,120.000000,35.000000,120.779000,0.380000,,,,,,,,,1158.254506,,1067.203977,,118.624958,,8,,,
epoch_wls,21,2.149999,-1636002.941664,5034947.592834,3546685.058617,,,,246.631971,,-1636017.624414,5034840.062664,3546801.410197,-85.000000,120.000000,35.000000,120.817000,0.380000,,,,,,,,,159.110059,,125.814971,,63.102651,,8,,,
epoch_wls,22,2.249999,-1636090.860528,5034336.217027,3546651.862699,,,,-256.673969,,-1636026.124414,5034852.062664,3546804.910197,-85.000000,120.000000,35.000000,120.855000,0.380000,,,,,,,,,541.951125,,-377.528969,,73.519817,,8,,,
epoch_wls,23,2.349999,-1636222.093057,5033458.267368,3546156.795168,,,,-1029.629722,,-1636034.624414,5034864.062664,3546808.410197,-85.000000,120.000000,35.000000,120.893000,0.380000,,,,,,,,,1560.771300,,-1150.522721,,356.179678,,8,,,
