receive_time_s,transmit_time_est_s,pseudorange_m,pseudorange_true_m,carrier_phase_cycles,range_rate_mps,range_rate_true_mps,doppler_hz_compat
0.000499,0.00015280000000000024,103788.14895959992,103728.93076948715,48.195961276221084,-720.91841856405,-719.5061254995554,48094.5
0.0014990000000000001,0.0011528771050524022,103765.03344641617,103730.12995800437,96.15258940467336,-718.4332764188033,-719.4791441783354,47928.7091617764
0.002499,0.0021528771050524018,103765.03344641623,103731.32914652157,144.4138330602452,-721.8969768125322,-719.4521628571155,48159.782379350734
0.003499,0.003152877105052402,103765.03344641623,103732.52833503879,192.0718949394476,-715.8972419836159,-719.4251815358977,47759.52315542347
0.0044989999999999995,0.004152877105052402,103765.0334464161,103733.72752355598,240.08201116275805,-718.1326713030892,-719.3982002146777,47908.65494708938
0.005499,0.005152877105052403,103765.0334464161,103734.92671207318,288.244623313367,-720.4185277470793,-719.3712188934576,48061.150874387866
0.006499,0.0061528516717671185,103772.65815352622,103736.1259005904,336.12781248959465,-718.0645509137242,-719.3442375722399,47904.11044388077
0.0074990000000000005,0.007152851671767119,103772.65815352622,103737.3250891076,384.41232135872235,-722.2457135904223,-719.3172562510198,48183.04759290658
0.008499,0.008152851671767119,103772.65815352622,103738.52427762482,432.0616837254888,-715.766839572788,-719.2902749297998,47750.823642987576
0.009499,0.00915285167176712,103772.65815352622,103739.72346614204,480.089039620381,-718.3910874790193,-719.2632936085798,47925.89461867112
0.010499000000000001,0.01015285167176712,103772.65815352622,103740.92265465924,528.2421854877576,-720.2766317311628,-719.2363122873597,48051.68459115558
0.011498999999999999,0.01115277714256942,103795.00144489658,103742.12184317644,576.004032530492,-717.2588110847183,-719.2093309661421,47850.35726847527
0.012499,0.012152777142569422,103795.00144489658,103743.32103169365,624.3524528517803,-723.203722157302,-719.1823496449242,48246.95904506724
0.013499,0.013152777142569422,103795.00144489658,103744.52022021086,672.348575628298,-720.9646473516082,-719.1553683237022,48097.58405273879
0.014499,0.014152777142569422,103795.00144489658,103745.71940872807,720.2043803680239,-718.8613328940302,-719.1283870024821,47957.26601594695
0.015498999999999999,0.015152739127045298,103806.39821231549,103746.91859724527,768.1396798466938,-719.690195454904,-719.1014056812597,48012.56177397926
0.016499,0.01615269256317452,103820.3577095901,103748.11778576249,816.0531046588977,-719.0397268942797,-719.0744243600376,47969.167182603356
0.017499,0.017152634171152596,103837.8631973709,103749.31697427967,864.1121154425816,-720.234845307245,-719.0474430388198,48048.89690101844
0.018499,0.018152634171152596,103837.8631973709,103750.51616279689,911.8620740617656,-717.2747394616788,-719.0204617175976,47851.41989540503
0.019499,0.019152634171152594,103837.8631973709,103751.71535131411,960.1985214321487,-723.024252138231,-718.9934803963755,48234.98609416191
0.020499,0.020152675194203974,103825.56479596319,103752.91453983131,1008.0491304047816,-717.7651250345751,-718.9664990751576,47884.13489938931
0.021499,0.021152604045911422,103846.89451747005,103754.11372834853,1056.3930979090148,-723.4188683743905,-718.9395177539354,48261.31205571493
0.022498999999999998,0.02215260404591142,103846.89451747005,103755.31291686575,1104.3889269335855,-720.9602441206964,-718.9125364327176,48097.290300791785
0.023499,0.02315260404591142,103846.89451747005,103756.51210538292,1152.208719659652,-718.3215263894062,-718.8855551114955,47921.25400228756
0.024499,0.02415260404591142,103846.89451747005,103757.71129390014,1200.496214275453,-722.3366828301746,-718.8585737902777,48189.11640733635
0.025499,0.025152604045911423,103846.89451747005,103758.91048241734,1248.1235554237937,-715.436749812789,-718.8315924690554,47728.80242456193
0.026499,0.026152604045911423,103846.89451747005,103760.10967093456,1296.1357304599248,-718.1635321308914,-718.8046111478377,47910.713759909966
0.027499,0.02715261722346006,103842.94398777312,103761.30885931931,1344.1434627613776,-719.1272077772423,-718.776052252262,47975.00327891787
0.028499,0.028152605344477583,103846.50521712881,103762.50804616643,1392.0292219381004,-718.4557559165422,-718.7490709310443,47930.20883244116
0.029499,0.029152329874603908,103929.08900766299,103763.70723301353,1440.137145834389,-720.6138445790991,-718.7220896098243,48074.18101085779
0.030499,0.030152329874603905,103929.08900766299,103764.90641986066,1487.852372604614,-716.7541221431603,-718.6951082886043,47816.68804644581
0.031499,0.031152329874603906,103929.08900766299,103766.10560670777,1536.199025979078,-723.1772362907236,-718.6681269673865,48245.19209824309
0.032499,0.03215226249165897,103949.28990635251,103767.30479355491,1584.2758998712832,-721.3029953241123,-718.641145646162,48120.156199800884
0.033499,0.03315216334288503,103979.01396099998,103768.50398040202,1632.224416491538,-719.1062454299088,-718.6141643249443,47973.60482163356
0.034499,0.03415217115742373,103976.67122123596,103769.70316724914,1680.1650394333967,-719.1453592271433,-718.5871830037242,47976.21421331042
0.035499,0.03515216148966035,103979.56954378347,103770.90235409625,1728.1118261402194,-719.1075887747551,-718.5602016825043,47973.6944399552
0.036499000000000004,0.03615213192446117,103988.43296751622,103772.10154094336,1776.0818670140957,-719.2472289358827,-718.5332203612865,47983.01022875517
0.037499,0.037152099700880806,103998.09335387778,103773.3007277905,1824.0962549906737,-719.5183228325826,-718.5062390400642,48001.095666828456
0.038499,0.03815203296553446,104018.1001073944,103774.4999146376,1872.2256744292793,-720.1950987463747,-718.4792577188465,48046.24529589565
0.039499,0.03915203296553446,104018.1001073944,103775.69910148474,1920.3405120509228,-719.7024055736671,-718.4522763976242,48013.376345422745
0.040499,0.04015226690750051,103947.9660703632,103776.89828833185,1968.4901057939026,-721.5993149026364,-718.4252950764043,48139.92451422086
0.041499,0.04115226690750051,103947.9660703632,103778.09747517898,2016.5925600399446,-719.5167834431653,-718.3983137551821,48000.99296982083
0.042499,0.04215201653296057,104023.02646911272,103779.29666202608,2064.742966832392,-720.3380461389664,-718.3713324339642,48055.78171942981
0.043498999999999996,0.043152016532960566,104023.02646911272,103780.49584887321,2112.4643557997897,-716.8464911550196,-718.3443511127443,47822.85024361885
0.044499,0.04415201653296057,104023.02646911272,103781.69503572033,2160.8081237338647,-723.1339846273914,-718.3173697915242,48242.306657854046
0.045499,0.045151952639695146,104042.18118820307,103782.89422256745,2208.901608882936,-721.4086970496533,-718.2903884703043,48127.20785988907
0.046499,0.04615200909901067,104025.25511122592,103784.09340941458,2256.9718942845207,-719.8507845803211,-718.2634071490864,48023.27512724294
0.047499,0.04715200909901067,104025.25511122592,103785.2925962617,2305.1408460251578,-720.5135558109408,-718.2364258278665,48067.49046441595
0.048499,0.048152060320808196,104009.89920264251,103786.4917831088,2353.1733120726217,-719.1167531833596,-718.2094445066443,47974.30582348804
0.049499,0.04915194414935323,104044.7265286773,103787.69096995593,2401.124199375049,-719.0676972717627,-718.1824631854198,47971.03316533485
0.050499,0.05015199595386205,104029.1959276422,103788.89015680304,2449.0322416366894,-718.917229344695,-718.1554818642043,47960.99502574511
0.051499,0.05115207122047015,104006.63156619492,103790.08934365016,2496.9599076527265,-719.1706078283487,-718.1285005429843,47977.89861867364
0.052499000000000004,0.05215183516871494,104077.39810210511,103791.28853049729,2544.822641585166,-718.5806194708368,-718.1015192217665,47938.53883214346
0.053499,0.053151968015841225,104037.57153557561,103792.48771734441,2592.802104487642,-719.65600921525,-718.0745379005465,48010.28111355957
0.054499,0.054151968015841226,104037.57153557561,103793.68690419152,2640.587801408621,-717.8104431286725,-718.0475565793221,47887.15819720005
0.055499,0.055152140499892095,103985.86211799995,103794.88608825981,2688.708844132838,-720.943084055781,-718.016474675228,48096.145504486376
0.056499,0.056152140499892096,103985.86211799995,103796.08527089423,2736.4040747406866,-716.4543872096996,-717.9894933540103,47796.69188406999
0.057499,0.05715199989271518,104028.0150891799,103797.28445352866,2784.6565454764077,-722.4515141526273,-717.962512032788,48196.777128571215
0.058499,0.05815197316523112,104036.0277873222,103798.48363616306,2832.8208495000977,-722.1752063055715,-717.9355307115703,48178.34385317135
0.059498999999999996,0.05915197316523112,104036.0277873222,103799.68281879749,2880.92258968072,-719.5060798717998,-717.9085493903481,48000.278904401246
