t_s,gyro_x_radps,gyro_y_radps,gyro_z_radps,accel_x_mps2,accel_y_mps2,accel_z_mps2,ins_pos_ecef_x_m,ins_pos_ecef_y_m,ins_pos_ecef_z_m,ins_vel_ecef_x_mps,ins_vel_ecef_y_mps,ins_vel_ecef_z_mps,ins_quat_w,ins_quat_x,ins_quat_y,ins_quat_z
0.0,-7.6074043828238135e-06,0.0005857463945836355,-0.007483636177655098,-48.9332515590179,55.548571330210336,5.139254318169523,-1656201.7170614246,5097264.758841336,3591181.9960583495,-258.4057955714953,-5260.056020287632,7298.290012616031,0.9945218953682734,0.0,0.0,0.10452846326765353
0.005,2.891421491219581e-06,0.0005820123560594818,-0.007464442456084508,-48.941563248169075,55.54590611648554,5.140442508846012,-1656203.0083051568,5097238.458547808,3591218.488001974,-258.09169729700614,-5260.061390577159,7298.487437043221,0.9945238508256237,-1.7198225177976953e-07,1.454356060556813e-06,0.10450985664915938
0.01,-5.701978908342537e-06,0.0005714081134849154,-0.007468099729155681,-48.93401702475511,55.545917698191445,5.144517340193677,-1656204.2979783362,5097212.15822748,3591254.9809327074,-257.7775744483345,-5260.066740889521,7298.684856447831,0.9945258009188186,-3.16885492292133e-07,2.9021712298934563e-06,0.10449129771545276
0.015,-7.190315119601538e-06,0.0005597015907589883,-0.007455093670526522,-48.94042671506414,55.54163980548082,5.148157662348513,-1656205.586081014,5097185.857880381,3591291.474850607,-257.46349671564803,-5260.072098649322,7298.882303399151,0.9945277516188987,-4.803845275975507e-07,4.321376074319075e-06,0.10447272965206301
0.02,-5.107424114032427e-06,0.0005910916068685026,-0.007482503676667179,-48.95079065620929,55.52939543752961,5.144662979412919,-1656206.8726132785,5097159.557506567,3591327.969755734,-257.14940899283613,-5260.077427007672,7299.079747257354,0.9945296985741013,-6.445263704270937e-07,5.7110860521730955e-06,0.10445419388935656
0.025,-1.6985896737353712e-05,0.000580249725545611,-0.007443748953130227,-48.954736055614845,55.52917900978861,5.134609770389038,-1656208.1575750485,5097133.25710618,3591364.4656479326,-256.83529904262474,-5260.082727765455,7299.277132342057,0.9945316523377872,-8.116869090450767e-07,7.179385658754227e-06,0.1044355899397732
0.03,3.7381061309641605e-07,0.000578439120461666,-0.00747020375020654,-48.9630753871568,55.53320886107994,5.137707496404391,-1656209.440966209,5097106.956679192,3591400.9625270003,-256.52116515180484,-5260.088067450038,7299.474494672401,0.9945335956348664,-1.0055498486249167e-06,8.617627517858479e-06,0.1044170823108434
0.035,9.409296825879001e-06,0.0006019262720697671,-0.007487542109833778,-48.96867173032739,55.52743337494136,5.146810091005961,-1656210.7227866135,5097080.656225536,3591437.460392948,-256.2069966935379,-5260.093394811592,7299.671884390856,0.994535545490131,-1.1557786821218825e-06,1.0055899163462484e-05,0.10439850886957458
0.04,8.224985473246734e-06,0.0005540067568556858,-0.00749973647091121,-48.97369227125402,55.516177784319616,5.140822287832689,-1656212.0030361842,5097054.355745375,3591473.959245861,-255.89283162489912,-5260.09866949216,7299.86928093452,0.9945374995202375,-1.2896727295865847e-06,1.1554926001487025e-05,0.1043798922822498
0.045,-8.338977704865079e-06,0.0005423840891470696,-0.007454984978972978,-48.96931735594046,55.514691308125876,5.141213582329327,-1656213.2817149216,5097028.055238852,3591510.4590856144,-255.57866325723305,-5260.10393966127,7300.066620430523,0.9945394563827097,-1.41400714939623e-06,1.2934499363295406e-05,0.10436124533888813
0.05,-9.908551726853188e-06,0.0005914845131668858,-0.00748894139719898,-48.98348814071124,55.50643150279381,5.139384304485267,-1656214.5588228893,5097001.754705949,3591546.959912087,-255.2645238665372,-5260.109221894527,7300.263968392219,0.9945414012202888,-1.5764915187574277e-06,1.4280853285135699e-05,0.10434270962724954
0.055,-1.1045865400833875e-06,0.0005779915412834412,-0.007461347720857794,-48.98487928940829,55.508331562384356,5.13727962266556,-1656215.834360049,5096975.454146716,3591583.4617251954,-254.95034002770217,-5260.114471209274,7300.461275115623,0.9945433545648322,-1.7556877939665822e-06,1.574887864537269e-05,0.10432408945119458
0.06,1.1933481698471225e-05,0.000574387116610071,-0.007474308583041309,-48.99404506138656,55.50699987784736,5.136398113735145,-1656217.108326274,5096949.153561193,3591619.9645248633,-254.63614997478606,-5260.119738227346,7300.658592099212,0.9945453003637751,-1.909474064444917e-06,1.7185651921522505e-05,0.10430553784596394
0.065,-8.208590330288332e-06,0.0005402478909364306,-0.007477833850544653,-48.9980693861546,55.50450669395668,5.132570701785237,-1656218.380721465,5096922.85294936,3591656.468311101,-254.32192639932606,-5260.124994686129,7300.855902935403,0.9945472491939432,-2.0299036137387234e-06,1.8616863077527242e-05,0.10428695397820636
0.07,-5.4069665407213665e-06,0.0005685318657430657,-0.007474764680713452,-48.9929003490518,55.488776275096846,5.14317714088179,-1656219.6515455076,5096896.552311223,3591692.973083856,-254.00769066302726,-5260.130260161937,7301.053199122696,0.9945491985953455,-2.191513242572245e-06,1.9957940138303262e-05,0.10426836130981428
0.075,5.060915007543664e-06,0.0005748339737698417,-0.007468657823109343,-48.996378068577265,55.47987816120707,5.13556151246265,-1656220.9207985508,5096870.251646906,3591729.478843042,-253.69352659838455,-5260.135466586927,7301.250475210531,0.9945511468459567,-2.3535296450281192e-06,2.1370072021875463e-05,0.10424977623560244
0.08,-3.3484356050816875e-05,0.0005703917980920043,-0.007470412819455825,-49.01508309951244,55.48509016067306,5.142210776236269,-1656222.1884807665,5096843.950956531,3591765.985588481,-253.3793596812497,-5260.140683505961,7301.447700539408,0.9945530931556504,-2.4911610947854038e-06,2.2800601541565236e-05,0.10423120630816249
0.085,1.024348530011458e-05,0.000571710418862036,-0.007483703669747363,-49.018982340224895,55.47378687338756,5.145976602877112,-1656223.4545919513,5096817.650240184,3591802.4933201307,-253.06511424018495,-5260.1458554293995,7301.64495913188,0.9945550395738163,-2.723473406764757e-06,2.4210042043176934e-05,0.10421263198279411
