mode,epoch_idx,t_s,rx_m,ry_m,rz_m,vx_mps,vy_mps,vz_mps,cb_m,cd_mps,truth_rx_m,truth_ry_m,truth_rz_m,truth_vx_mps,truth_vy_mps,truth_vz_mps,truth_cb_m,truth_cd_mps,cov_rx,cov_ry,cov_rz,cov_vx,cov_vy,cov_vz,cov_cb,cov_cd,pos_err_3d_m,vel_err_3d_mps,cb_err_m,cd_err_mps,innovation_rms_pr_m,innovation_rms_rr_mps,num_valid_sats,prediction_only,diverged,warning
epoch_wls,0,0.049999,-1635766.275786,5034599.608797,3546820.762436,,,,310.685305,,-1635839.124414,5034588.062664,3546727.910197,-85.000000,120.000000,35.000000,120.019000,0.380000,,,,,,,,,118.582351,,190.666305,,192.867143,,8,,,
epoch_wls,1,0.149999,-1635658.761081,5035366.766063,3547237.217565,,,,798.813426,,-1635847.624414,5034600.062664,3546731.410197,-85.000000,120.000000,35.000000,120.057000,0.380000,,,,,,,,,937.733734,,678.756426,,103.685109,,8,,,
epoch_wls,2,0.249999,-1635869.406584,5034714.215704,3546790.754798,,,,169.253127,,-1635856.124414,5034612.062664,3546734.910197,-85.000000,120.000000,35.000000,120.095000,0.380000,,,,,,,,,117.176274,,49.158127,,79.755909,,8,,,
epoch_wls,3,0.349999,-1635799.207329,5034942.291535,3546270.780807,,,,-11.899234,,-1635864.624414,5034624.062664,3546738.410197,-85.000000,120.000000,35.000000,120.133000,0.380000,,,,,,,,,569.408690,,-132.032234,,262.441506,,8,,,
epoch_wls,4,0.449999,-1635558.094829,5033387.652827,3546403.347270,,,,-1123.576927,,-1635873.124414,5034636.062664,3546741.910197,-85.000000,120.000000,35.000000,120.171000,0.380000,,,,,,,,,1331.313493,,-1243.747927,,280.966235,,8,,,
epoch_wls,5,0.549999,-1635705.941408,5035009.485678,3546943.746056,,,,439.765080,,-1635881.624414,5034648.062664,3546745.410197,-85.000000,120.000000,35.000000,120.209000,0.380000,,,,,,,,,448.138625,,319.556080,,167.397251,,8,,,
epoch_wls,6,0.649999,-1636058.474561,5034047.998879,3545951.684760,,,,-403.426147,,-1635890.124414,5034660.062664,3546748.910197,-85.000000,120.000000,35.000000,120.247000,0.380000,,,,,,,,,1019.084023,,-523.673147,,216.774690,,8,,,
epoch_wls,7,0.749999,-1636096.534009,5034436.233002,3546819.725086,,,,80.718169,,-1635898.624414,5034672.062664,3546752.410197,-85.000000,120.000000,35.000000,120.285000,0.380000,,,,,,,,,315.143033,,-39.566831,,152.730459,,8,,,
epoch_wls,8,0.849999,-1635808.753278,5034946.761429,3547074.941179,,,,167.753361,,-1635907.124414,5034684.062664,3546755.910197,-85.000000,120.000000,35.000000,120.323000,0.380000,,,,,,,,,424.815594,,47.430361,,513.098530,,8,,,
epoch_wls,9,0.949999,-1635923.013498,5034332.205198,3546460.052081,,,,-348.408901,,-1635915.624414,5034696.062664,3546759.410197,-85.000000,120.000000,35.000000,120.361000,0.380000,,,,,,,,,471.234693,,-468.769901,,158.575540,,8,,,
epoch_wls,10,1.049999,-1636036.069154,5034801.195343,3546968.955229,,,,342.810604,,-1635924.124414,5034708.062664,3546762.910197,-85.000000,120.000000,35.000000,120.399000,0.380000,,,,,,,,,252.309087,,222.411605,,131.750597,,8,,,
epoch_wls,11,1.149999,-1635680.334299,5034223.977615,3546368.569344,,,,-482.111723,,-1635932.624414,5034720.062664,3546766.410197,-85.000000,120.000000,35.000000,120.437000,0.380000,,,,,,,,,684.125736,,-602.548723,,512.376466,,8,,,
