receive_time_s,transmit_time_est_s,pseudorange_m,pseudorange_true_m,carrier_phase_cycles,range_rate_mps,range_rate_true_mps,doppler_hz_compat
0.000499,0.000152692711952278,103820.3131071406,103728.93006036563,47.84809175591632,-574.7230561311299,-575.6019576044563,47926.74405197427
0.0014990000000000001,0.0011526927119522782,103820.31310714057,103730.12924179866,96.13039377417273,-577.7701069824527,-575.5803725474875,48180.84074203533
0.002499,0.002152692711952278,103820.31310714062,103731.32842323165,143.7594117848069,-572.3695082769771,-575.5587874905043,47730.47928685526
0.003499,0.003152692711952278,103820.31310714062,103732.52760466466,191.810117951546,-574.9928793988935,-575.5372024335284,47949.24489051801
0.0044989999999999995,0.004152692711952278,103820.3131071405,103733.72678609764,239.90935300001925,-575.6270794459558,-575.5156173765488,48002.13148173626
0.005499,0.005152590165643754,103851.0557170319,103734.92596753065,287.87494516640425,-575.1591081435038,-575.4940323195692,47963.106875715974
0.006499,0.006152511009581177,103874.78610759719,103736.12514896366,335.95863172179605,-576.2085272107249,-575.4724472626039,48050.619006126304
0.0074990000000000005,0.0071523840157659575,103912.857895613,103737.32433039666,383.75796779334644,-574.1537534908538,-575.4508622056208,47879.26932194987
0.008499,0.008152384015765957,103912.857895613,103738.52351182967,432.0618212639522,-578.0285454973838,-575.4292771486519,48202.392194384665
0.009499,0.009152384015765958,103912.857895613,103739.72269326268,479.680524669481,-572.2458186442631,-575.4076920916723,47720.164681749855
0.010499000000000001,0.010152384015765958,103912.857895613,103740.92187469568,527.7227143514106,-574.8907522823114,-575.3861070346962,47940.728405708534
0.011498999999999999,0.011152235175015844,103957.47922993965,103742.12105612867,575.832458347532,-575.8266229364195,-575.3645219777168,48018.77161769856
0.012499,0.012152191085485946,103970.69693847999,103743.32023756167,623.7208699886247,-574.6660876002426,-575.3429369207443,47921.99338785922
0.013499,0.013152074236949618,104005.72724839988,103744.51941899468,671.9317185566002,-577.2081001892778,-575.3213518637648,48133.97442017019
0.014499,0.014152074236949617,104005.72724839988,103745.71860042769,719.6086535586588,-572.9441143825406,-575.2997668067923,47778.39627827967
0.015498999999999999,0.015152074236949616,104005.72724839988,103746.91778186068,768.001281900413,-579.0931069705924,-575.2781817498199,48291.16706553308
0.016499,0.01615172932980903,104109.1278078579,103748.1169632937,816.0791822364172,-576.9730097389229,-575.2565966928369,48114.36998682959
0.017499,0.017151796759450808,104088.91290980768,103749.31614472669,864.0289858514902,-575.3708028027237,-575.2350116358642,47980.76031008122
0.018499,0.018151879304943143,104064.16639376411,103750.51532615969,911.890351734536,-575.0462942109688,-575.2134265788883,47953.69920638303
0.019499,0.01915187930494314,104064.16639376411,103751.7145075927,959.7504020007042,-575.1399773875299,-575.1918415219122,47961.51154238926
0.020499,0.02015187930494314,104064.16639376411,103752.91368902569,1007.7533446526853,-574.4201137392139,-575.1702564649435,47901.481375760115
0.021499,0.021151879304943142,104064.16639376411,103754.1128704587,1056.0026608836795,-577.3745513727562,-575.1486714079568,48147.854954773095
0.022498999999999998,0.022152120286879066,103991.92182685896,103755.31205189173,1103.704495639002,-572.8509771011442,-575.1270863509843,47770.62946503011
0.023499,0.023152120286879067,103991.92182685896,103756.5112333247,1152.0904979054646,-579.0136490746472,-575.1055012940049,48284.54099024125
0.024499,0.024152120286879068,103991.92182685896,103757.71041475772,1200.0296277462646,-576.0882757897898,-575.0839162370288,48040.59111702118
0.025499,0.02515212028687907,103991.92182685896,103758.90959619073,1247.8883215348603,-575.1237109177026,-575.0623311800598,47960.155064816754
0.026499,0.026152086626920854,104002.01282846887,103760.10877762373,1295.8573498605956,-575.8103899187635,-575.0407461230733,48017.41792973686
0.027499,0.02715207797380113,104004.60696849933,103761.30795897453,1343.696965684086,-574.6002302743078,-575.0181620057399,47916.501478024824
0.028499,0.028151986076481884,104032.1570917201,103762.50713937108,1391.8704265583392,-576.9868262830029,-574.9965769487534,48115.522162585796
0.029499,0.029151986076481885,104032.1570917201,103763.70631976763,1439.5453029277874,-572.9194278813261,-574.9749918917844,47776.337645669366
0.030499,0.030151986076481882,104032.1570917201,103764.9055001642,1487.912942055965,-578.7934438601275,-574.9534068348083,48266.177851956454
0.031499,0.031152033931715645,104017.81045356247,103766.10468056076,1535.9952620346403,-576.9617244127112,-574.9318217778324,48113.428891922886
0.032499,0.03215198882429389,104031.3333184048,103767.30386095734,1584.0131866857323,-575.5434165514995,-574.9102367208563,47995.154747313514
0.033499,0.03315203182421313,104018.44226692311,103768.50304135389,1632.1113265031954,-576.0632743475601,-574.8886516638769,48038.50622115718
0.034499,0.03415203182421313,104018.44226692311,103769.70222175046,1680.2409851189304,-575.9396533488773,-574.8670666069008,48028.1973395139
0.035499,0.03515204383040625,104014.84290077553,103770.90140214702,1728.2645523888143,-575.2910877182163,-574.8454815499248,47974.11278757189
0.036499000000000004,0.036151888347181686,104061.455598846,103772.10058254357,1776.2954396566727,-575.7496973365819,-574.8238964929524,48012.356713171706
0.037499,0.03715197946929997,104034.13787502616,103773.29976294014,1824.0890610090585,-574.1657637105378,-574.8023114359693,47880.27086646538
0.038499,0.03815203374810005,104017.86550013302,103774.4989433367,1872.364288275761,-577.7645759284244,-574.780726379004,48180.37950177722
0.039499,0.03915203374810005,104017.86550013302,103775.69812373327,1919.983618980138,-572.2533410228076,-574.7591413220208,47720.79198059809
0.040499,0.04015203374810005,104017.86550013302,103776.89730412984,1967.860145467814,-575.3375552653026,-574.7375562650448,47977.98776389687
0.041499,0.04115195289913064,104042.10341140075,103778.09648452638,2015.6712652305857,-573.9560780525636,-574.7159712080725,47862.78496477083
0.042499,0.04215195289913064,104042.10341140075,103779.29566492295,2063.5487564584414,-575.3491241384985,-574.6943861510928,47978.95250407688
0.043498999999999996,0.04315195289913063,104042.10341140075,103780.4948453195,2111.3375442648994,-574.2854194691437,-574.6728010941205,47890.24908267903
0.044499,0.044152059948386696,104010.01085179833,103781.69402571607,2159.2257971279278,-575.3316804812312,-574.6512160371374,47977.49785963854
0.045499,0.0451520599483867,104010.01085179833,103782.89320611264,2207.0085952256954,-574.2135926895063,-574.6296309801684,47884.25937398884
0.046499,0.046151977900036174,104034.6083284766,103784.0923865092,2255.1739006554967,-576.9178449003784,-574.6080459231888,48109.76973446563
0.047499,0.047151977900036175,104034.6083284766,103785.29156690577,2302.8186227608685,-572.5578270434567,-574.5864608662164,47746.18338159266
0.048499,0.048151977900036176,104034.6083284766,103786.49074730232,2351.179409788752,-578.7112755405434,-574.5648758092404,48259.32575166245
0.049499,0.04915200350262565,104026.9328652476,103787.68992769888,2399.295235323692,-577.0042363011004,-574.5432907522608,48116.97400181931
0.050499,0.05015200350262565,104026.9328652476,103788.88910809545,2447.405291837235,-575.7045908529549,-574.5217056952883,48008.59523732205
0.051499,0.05115200350262565,104026.9328652476,103790.088288492,2495.5323383539135,-575.9083298450107,-574.5001206383124,48025.585240457476
0.052499000000000004,0.05215190079859515,104057.72275899842,103791.28746888858,2543.374893172091,-574.1064792173443,-574.4785355813328,47875.32707188253
0.053499,0.053151875474773964,104065.3146495956,103792.48664928514,2591.5324543713227,-576.7416101117101,-574.4569505243534,48095.07333500948
0.054499,0.054151875474773965,104065.3146495956,103793.68582968168,2639.185740100232,-572.6605194334514,-574.4353654673844,47754.74700513075
0.055499,0.055151875474773966,104065.3146495956,103794.88500832528,2687.547718423035,-578.7255611898208,-574.4111689831398,48260.51704658134
0.056499,0.05615187612629017,104065.11932995195,103796.0841860643,2735.7559959765185,-577.4998663343619,-574.3895839261675,48158.30509771879
0.057499,0.05715187612629017,104065.11932995195,103797.28336380333,2783.836921118979,-575.3552562392781,-574.3679988691878,47979.46386623893
0.058499,0.058151900700723,104057.75210033021,103798.48254154237,2831.92926758356,-575.9339396848949,-574.3464138122118,48027.72087122476
0.059498999999999996,0.059151900700722994,104057.75210033021,103799.6817192814,2879.6455188855984,-573.415583590955,-574.3248287552394,47817.7125782593
0.060499,0.060151968045758224,104037.5625666848,103800.88089702043,2927.910813565987,-577.7662845976464,-574.3032436982634,48180.52198945298
0.061499,0.061152127642589135,103989.71664045709,103802.08007475946,2976.009740985474,-577.3200809601694,-574.2816586412838,48143.312611300695
0.062499,0.062152127642589136,103989.71664045709,103803.2792524985,3024.137049934407,-575.9255022079767,-574.2600735843114,48027.01726138627
0.063499,0.06315212764258914,103989.71664045709,103804.47843023753,3072.275606890335,-576.0463595600227,-574.2384885273284,48037.095679707076
0.064499,0.06415197787800767,104034.61493245805,103805.67760797657,3120.0647129375716,-573.7328924086045,-574.2169034703594,47844.17328542371
0.065499,0.06515197787800767,104034.61493245805,103806.87678571559,3168.354422503391,-577.8589360581196,-574.195318413387,48188.24828959837
0.066499,0.0661519795095351,104034.1258128404,103808.07596345463,3216.4639554130013,-577.2722933145681,-574.1737333564039,48139.32755060903
0.067499,0.0671519795095351,104034.1258128404,103809.27514119366,3264.5932365737426,-575.935127022461,-574.1521482994243,48027.81988451999
0.068499,0.0681519795095351,104034.1258128404,103810.47431893268,3312.738165488292,-576.122770165516,-574.1305632424519,48043.467638328315
0.069499,0.0691519795095351,104034.1258128404,103811.67349667173,3360.4381813380237,-573.2208929448028,-574.1089781854794,47801.47712595248
0.070499,0.0701519795095351,104034.1258128404,103812.87267441077,3408.7690457417298,-578.3524524584709,-574.0873931284998,48229.40312748552
0.07149900000000001,0.07115197540285226,104035.35696538353,103814.07185214979,3456.9346132724622,-577.5140151276498,-574.0658080715239,48159.4849800766
0.072499,0.07215197540285224,104035.35696538353,103815.27102988881,3505.0500379834602,-575.7689646573585,-574.0442230145514,48013.96343477714
0.073499,0.07315209341390351,103999.9781422538,103816.47020762786,3553.078343498631,-575.4461079485847,-574.0226379575754,47987.04008329194
0.074499,0.07415199265841387,104030.18387815176,103817.66938536688,3600.9664349317927,-574.8559592789323,-574.0010529005995,47937.8269815357
0.075499,0.07515205452764345,104011.63594973939,103818.86856310592,3648.910286540691,-575.4490229120835,-573.9794678436198,47987.283165082445
0.076499,0.07615205452764345,104011.63594973939,103820.06774084497,3696.68132119957,-574.0725290791511,-573.9578827866438,47872.495935100465
0.077499,0.07715200747420366,104025.74221611358,103821.26691858399,3744.6830895102494,-576.0863119725348,-573.936297729675,48040.42735228973
0.078499,0.07815200747420366,104025.74221611358,103822.46609632303,3792.417080729293,-573.6283153239048,-573.9147126726955,47835.45249526463
0.079499,0.07915192112825885,104051.62807914674,103823.66527406206,3840.468870198046,-576.5480959897932,-573.8931276157158,48078.93599426316
