t_s,gyro_x_radps,gyro_y_radps,gyro_z_radps,accel_x_mps2,accel_y_mps2,accel_z_mps2,ins_pos_ecef_x_m,ins_pos_ecef_y_m,ins_pos_ecef_z_m,ins_vel_ecef_x_mps,ins_vel_ecef_y_mps,ins_vel_ecef_z_mps,ins_quat_w,ins_quat_x,ins_quat_y,ins_quat_z
0.0,3.87993103068746e-06,0.000577236086230939,-0.007494098223068267,-48.92493654684724,55.54874589288001,5.137645058637085,-1658763.5840503734,5105149.374697655,3596773.925093057,-258.4057955714953,-5260.056020287632,7298.290012616031,0.9945218953682734,0.0,0.0,0.10452846326765353
0.005,-1.7281258234260333e-05,0.000580450738497186,-0.007492206522652868,-48.92949368757787,55.54842698354712,5.141988980341694,-1658764.8752941927,5105123.074404068,3596810.41703669,-258.0917320980483,-5260.061414483029,7298.4874404177235,0.9945238535591214,-1.411973116784038e-07,1.4361987243692119e-06,0.10450983063727838
0.01,-1.5493834709596712e-05,0.0005677159182083903,-0.007474023919229343,-48.93652198216248,55.54429006247917,5.148492195340735,-1658766.1649676743,5105096.7740835585,3596846.9099675026,-257.7776605898945,-5260.066789365161,7298.684884782032,0.9945258109046146,-3.35847792154586e-07,2.8748611890329457e-06,0.10449120267343737
0.015,-1.9458194546691137e-05,0.0005842505429079038,-0.007503032672708151,-48.94571486396627,55.54080707973597,5.142626054243697,-1658767.4530707751,5105070.473736279,3596883.40388555,-257.46357975373564,-5260.072122636132,7298.882334123464,0.9945277631502789,-5.227273530352054e-07,4.2823278243518335e-06,0.10447261988047972
0.02,1.1721105090755705e-05,0.0005789006971436356,-0.007479751216828762,-48.942829080050274,55.53372896752321,5.1476809556885454,-1658768.7396033816,5105044.173362322,3596919.8987907716,-257.14946284518606,-5260.07746007233,7299.0797546162485,0.9945297226216766,-7.237824279994749e-07,5.7298693608951205e-06,0.10445396492568283
0.025,4.961965011444119e-06,0.0005735263258183783,-0.007487579464100196,-48.94887913700236,55.531685508657894,5.141869321708312,-1658770.0245655,5105017.8729617335,3596956.39468309,-256.8353844864044,-5260.082775374773,7299.277172667274,0.9945316756626643,-8.459182871576234e-07,7.172251489661132e-06,0.10443536781883968
0.03,1.0986969117191064e-05,0.0005874297096957637,-0.007496282594247457,-48.959263654818805,55.521597866609625,5.125848006705098,-1658771.3079571652,5104991.572534534,3596992.8915624483,-256.5212815578475,-5260.088104361369,7299.474570601106,0.9945336303974157,-9.834565475400418e-07,8.599506409847145e-06,0.10441675121175682
0.035,5.951377071174601e-06,0.0005801293530312796,-0.007478776462581082,-48.95814440267818,55.524590348065196,5.136540141313428,-1658772.5897782098,5104965.272080624,3597029.3894285834,-256.20713633990863,-5260.093460015681,7299.671883525518,0.9945355870527803,-1.1096441871063702e-06,1.006290254109076e-05,0.10439811292877114
0.04,-7.654686846240329e-07,0.000559118485222641,-0.007465951087314886,-48.96727360286,55.52026413849571,5.148496322215182,-1658773.870028577,5104938.971599997,3597065.888281415,-255.89301053975703,-5260.098790582878,7299.869249096895,0.9945375387886978,-1.2464462159522432e-06,1.1506833290332398e-05,0.1043795181353067
0.045,-3.1864059991299467e-06,0.0005822883257830802,-0.007496053130261343,-48.987020021104875,55.51449751047535,5.137979722742598,-1658775.1487082867,5104912.671092887,3597102.388121119,-255.57887333706356,-5260.1040532347515,7300.0666323233645,0.9945394868293443,-1.3944655028847509e-06,1.289677108079994e-05,0.10436095519375604
0.05,-5.336481032432778e-07,0.0005649610072351136,-0.007478629099851144,-48.984528310012905,55.52095195993055,5.1333099134127735,-1658776.4258170978,5104886.370559475,3597138.888947588,-255.264651075029,-5260.109311384281,7300.263955362835,0.9945414423730299,-1.554550120992219e-06,1.4343685436811047e-05,0.1043423173713104
0.055,3.168414017905454e-05,0.000570387709467673,-0.007472738785607996,-48.97535761463294,55.51067223112928,5.149300982031225,-1658777.7013547963,5104860.069999658,3597175.3907607347,-254.9504283391168,-5260.114615757397,7300.461303305909,0.9945433930216774,-1.7035184881535866e-06,1.5748210001798854e-05,0.10432372283436399
0.06,1.4674062738696239e-05,0.0005678002371248997,-0.007472752956830105,-48.984494675497494,55.50932255951381,5.144881227930827,-1658778.9753215974,5104833.7694134675,3597211.893560672,-254.63629210780593,-5260.119860514408,7300.658671775636,0.9945453417846127,-1.7737969860786897e-06,1.7174630012504722e-05,0.10430514290490953
0.065,3.1515332568332133e-06,0.0005678861784781719,-0.007472247240640344,-48.986504174774524,55.499398390925876,5.137868412772203,-1658780.2477176227,5104807.468801044,3597248.397347412,-254.32211800263312,-5260.1251086605325,7300.856024186094,0.9945472902021538,-1.8856940005096744e-06,1.8590181024310467e-05,0.10428656290434676
0.07,5.513613603075968e-06,0.0005657822233041711,-0.007476573598298778,-48.993567316036945,55.492713406078984,5.1375612690921155,-1658781.5185427933,5104781.168162359,3597284.902120784,-254.0079502761799,-5260.130365590531,7301.053324634557,0.9945492381386968,-2.0262626482758553e-06,2.0002941601335987e-05,0.10426798412511065
0.075,-7.4342394469747325e-06,0.0005711662737135113,-0.007506878635328313,-48.996604264793014,55.492228602453,5.137752608918884,-1658782.7877970915,5104754.8674974395,3597321.4078805973,-253.69376897530785,-5260.13560184213,7301.250600652446,0.9945511868538468,-2.160410060750336e-06,2.141108665527258e-05,0.10424939455221144
