mode,epoch_idx,t_s,rx_m,ry_m,rz_m,vx_mps,vy_mps,vz_mps,cb_m,cd_mps,truth_rx_m,truth_ry_m,truth_rz_m,truth_vx_mps,truth_vy_mps,truth_vz_mps,truth_cb_m,truth_cd_mps,cov_rx,cov_ry,cov_rz,cov_vx,cov_vy,cov_vz,cov_cb,cov_cd,pos_err_3d_m,vel_err_3d_mps,cb_err_m,cd_err_mps,innovation_rms_pr_m,innovation_rms_rr_mps,num_valid_sats,prediction_only,diverged,warning
epoch_wls,0,0.049999,-1669658.801562,5144691.618705,3610229.808073,,,,14877.854590,,-1658775.641740,5104902.448118,3597116.578813,-239.702779,-4938.652440,6854.139370,120.019000,0.380000,,,,,,,,,43284.847756,,14757.835590,,15825.035485,,8,,,
epoch_wls,1,0.149999,nan,nan,nan,,,,nan,,-1658799.320793,5104408.578553,3597802.178216,-233.878174,-4938.738228,6857.847713,120.057000,0.380000,,,,,,,,,nan,,nan,,nan,,0,,,insufficient valid pseudorange satellites for epoch WLS
epoch_wls,2,0.249999,nan,nan,nan,,,,nan,,-1658822.417415,5103914.700604,3598488.148114,-228.054759,-4938.820060,6861.548807,120.095000,0.380000,,,,,,,,,nan,,nan,,nan,,0,,,insufficient valid pseudorange satellites for epoch WLS
epoch_wls,3,0.349999,-1651475.900744,5096028.368321,3584368.908231,,,,-20463.069372,,-1658844.931906,5103420.814682,3599174.487641,-222.236183,-4938.897657,6865.239841,120.133000,0.380000,,,,,,,,,18115.078392,,-20583.202372,,18388.936192,,8,,,
epoch_wls,4,0.449999,-1652482.698014,5102559.700609,3588278.299446,,,,-19776.412875,,-1658866.864935,5102926.921223,3599861.195653,-216.426102,-4938.970751,6868.918013,120.171000,0.380000,,,,,,,,,13230.870069,,-19896.583875,,10076.114611,,8,,,
epoch_wls,5,0.549999,-1651480.081952,5142030.534650,3614406.155176,,,,13156.762970,,-1658888.217532,5102433.020691,3600548.270722,-210.628172,-4939.039083,6872.580539,120.209000,0.380000,,,,,,,,,42601.461783,,13036.553970,,14443.232035,,8,,,
epoch_wls,6,0.649999,nan,nan,nan,,,,nan,,-1658908.991097,5101939.113574,3601235.711146,-204.846048,-4939.102403,6876.224650,120.247000,0.380000,,,,,,,,,nan,,nan,,nan,,0,,,insufficient valid pseudorange satellites for epoch WLS
epoch_wls,7,0.749999,nan,nan,nan,,,,nan,,-1658929.187391,5101445.200385,3601923.514946,-199.083380,-4939.160474,6879.847600,120.285000,0.380000,,,,,,,,,nan,,nan,,nan,,0,,,insufficient valid pseudorange satellites for epoch WLS
epoch_wls,8,0.849999,nan,nan,nan,,,,nan,,-1658948.808544,5100951.281662,3602611.679868,-193.343811,-4939.213066,6883.446662,120.323000,0.380000,,,,,,,,,nan,,nan,,nan,,0,,,insufficient valid pseudorange satellites for epoch WLS
epoch_wls,9,0.949999,-1644635.921022,5186103.901808,3649774.748004,,,,44948.612198,,-1658967.857046,5100457.357962,3603300.203391,-187.630973,-4939.259962,6887.019136,120.361000,0.380000,,,,,,,,,98491.716200,,44828.251198,,6618.702146,,8,,,
