receive_time_s,tau_est_s,tau_true_s,carrier_phase_rad,carrier_frequency_hz,fd_true_hz,post_corr_snr_db,carrier_lock_metric
0.000499,0.00034619999999999974,0.0003460024665608313,300.36163373309165,47905.5,47999.981946570406,0.8737297522994363,-0.7234192958926808
0.0014990000000000001,0.0003462923774604302,0.00034600646659507176,602.3452597700536,48086.15461346501,47998.18194657011,16.669036057072873,0.9378760133337815
0.002499,0.0003462923774604302,0.00034601046662931223,902.2341902510738,47830.26694081719,47996.38194657011,17.36583285568217,-0.8261790277710389
0.003499,0.0003462923774604302,0.0003460144666635527,1205.9580464028145,48237.69176526021,47994.581946569815,18.85741284984844,-0.6447962296567068
0.0044989999999999995,0.0003462923774604302,0.0003460184666977931,1507.4581519820165,48086.693421879405,47992.78194657041,17.948412923677527,-0.2808675497968924
0.005499,0.0003462923774604302,0.0003460224667320336,1807.8811896106536,47915.27273350113,47990.98194656981,17.075938745823713,-0.7881863101935033
0.006499,0.00034645572238348817,0.00034602646676627405,2110.039602361444,48096.88849171931,47989.18194657041,17.837791114819904,0.9948263578231117
0.0074990000000000005,0.00034645572238348817,0.0003460304668005145,2409.845902048917,47817.11584157262,47987.38194656981,17.338342098286716,-0.7450018120037789
0.008499,0.00034645572238348817,0.000346034466834755,2713.5926782087176,48241.3395978386,47985.58194657011,18.818633859809683,-0.9456036991045699
0.009499,0.00034645572238348817,0.00034603846686899546,3014.9416068869778,48062.632870813184,47983.78194657011,17.956294411140604,-0.3521213043368208
0.010499000000000001,0.00034645572238348817,0.00034604246690323593,3315.4281481549842,47925.37965161115,47981.98194656981,16.278538085243117,-0.9997568761510944
0.011498999999999999,0.00034653443012133174,0.00034604646693747634,3616.9764313978017,48027.25900178827,47980.18194657011,18.037276723706547,0.8737364423080524
0.012499,0.00034676330663781517,0.0003460504669717168,3917.1008443692763,47859.74555943492,47978.38194657041,18.76826616588754,0.1879375902956822
0.013499,0.00034676330663781517,0.0003460544670059573,4220.511140288406,48187.78710428317,47976.581946569815,17.176572824050908,-0.7871134881231048
0.014499,0.00034676330663781517,0.00034605846704019775,4519.563873315452,47697.18198261645,47974.78194657041,17.114845024050855,-0.9902959386376784
0.015498999999999999,0.00034676330663781517,0.0003460624670744382,4821.256037657566,47914.33797091873,47972.98194656981,17.873873714318368,-0.1583792072626731
0.016499,0.00034676330663781517,0.0003460664671086787,5123.554503519864,48010.83385486018,47971.18194657041,16.900500703887182,-0.9089121209994666
0.017499,0.0003469084104379333,0.0003460704671429191,5424.767498686165,47920.22673008636,47969.38194657041,16.721881683166142,0.959525487149567
0.018499,0.0003470136241488057,0.00034607446717715957,5727.439920736773,48088.305806915814,47967.58194657011,17.73450804068926,0.3299419434629027
0.019499,0.0003470136241488057,0.00034607846721140004,6026.937569516171,47767.9925238625,47965.78194657041,18.654641146201808,-0.8482291062161476
0.020499,0.0003470136241488057,0.0003460824672456405,6330.740990080716,48250.35483485226,47963.981946570406,17.834070840643676,-0.9828654763086014
0.021499,0.00034700683757340204,0.000346086467279881,6632.036483909227,48046.626886964106,47962.18194657011,15.282339995384701,0.18070104213047725
0.022498999999999998,0.00034700683757340204,0.00034609046731412144,6932.62176186164,47941.09408299885,47960.38194656981,17.75499594159296,-0.9999990009524109
0.023499,0.0003470669422527848,0.00034609446734836186,7233.459513095773,47961.241912104255,47958.58194657041,18.117934466212454,0.35880403759944623
0.024499,0.0003468567859194011,0.0003460984673826023,7534.777003694513,47978.605566572354,47956.78194657041,16.838543286089337,0.9454851565920358
0.025499,0.00034684374812250774,0.0003461024674168428,7835.666674075747,47926.89191552705,47954.98194657011,18.11257219384438,0.8398344378373116
0.026499,0.0003469362290206123,0.0003461064674510832,8137.97554724102,48061.220414191936,47953.18194656981,18.989613997282763,0.7112126343492701
0.027499,0.0003469362290206123,0.00034611046748508114,8437.541520631576,47778.866723463194,47951.303511228325,16.786773540374263,-0.66565446746019
0.028499,0.0003469362290206123,0.0003461144675162633,8741.16228022302,48221.283438073304,47949.50351122833,17.41316042716604,-0.9143857312020259
0.029499,0.0003469362290206123,0.0003461184675474454,9042.44518455766,48052.12477016169,47947.70351122833,18.24360818750546,-0.367868747768493
0.030499,0.0003469362290206123,0.0003461224675786276,9342.806326177213,47905.42167769772,47945.903511227734,19.107677269666947,-0.9879173419777519
0.031499,0.00034715164383373304,0.00034612646760980975,9644.301325754566,48018.93263489765,47944.10351122804,19.198536464040984,0.87262683654748
0.032499,0.00034715164383373304,0.0003461304676409919,9944.128759223266,47820.47938732094,47942.303511228034,18.243449623569237,-0.37096994092479807
0.033499,0.00034715164383373304,0.00034613446767217405,10247.493010494354,48180.45887094441,47940.50351122833,16.62536264701996,-0.5231952671544083
0.034499,0.00034715164383373304,0.0003461384677033562,10548.82180347449,48059.42817492416,47938.703511228035,17.48200809249043,-0.3274463636485914
0.035499,0.00034715164383373304,0.00034614246773453835,10849.019616171205,47879.42707227809,47936.90351122832,17.000604952513118,-0.7747116042205334
0.036499000000000004,0.00034709788785796254,0.0003461464677657205,11150.155288447846,47988.17809499874,47935.10351122833,16.607065277996014,0.6207926698314764
0.037499,0.00034695548845283913,0.00034615046779690265,11450.504253656312,47875.20834500256,47933.30351122862,17.0454775968732,0.4695833607220543
0.038499,0.0003469902405271053,0.0003461544678280848,11752.78736371202,48055.92710458458,47931.50351122833,17.292139328747993,0.6987042415059554
0.039499,0.0003469902405271053,0.000346158467859267,12052.200037206094,47754.46828716278,47929.703511228035,18.009448354094975,-0.6830257834757361
0.040499,0.0003469902405271053,0.00034616246789044916,12352.280345691252,47860.72569617471,47927.90351122832,11.776717652893629,-0.3822740372361392
0.041499,0.0003469902405271053,0.00034616646792163126,12652.273194185727,47846.806006334875,47926.10351122833,17.272982832017036,-0.322664255855527
0.042499,0.00034708270099411163,0.0003461704679528134,12954.097934875395,48019.553880862615,47924.303511228325,18.067582928854062,0.967300080792658
0.043498999999999996,0.00034708270099411163,0.0003461744679839956,13253.611602177012,47770.541950854895,47922.50351122833,18.215835156140713,-0.3781133271911433
0.044499,0.00034708270099411163,0.00034617846801517776,13556.954537414818,48177.06631888053,47920.70351122833,16.998256175581016,-0.9427429963077166
0.045499,0.00034708270099411163,0.0003461824680463599,13857.982739271436,48011.58761176657,47918.90351122803,16.615010706856292,-0.30054024313158473
0.046499,0.00034708270099411163,0.00034618646807754207,14158.138799002709,47872.781881439456,47917.10351122833,17.259221449356378,-0.9919218384898435
0.047499,0.00034693141284562653,0.0003461904681087242,14459.43488366423,47985.16564392203,47915.303511228325,17.787477427093062,0.8874258105191485
0.048499,0.00034693141284562653,0.00034619446813990637,14759.097735198478,47794.28535890947,47913.50351122804,17.796452627177754,-0.04942394558686939
0.049499,0.00034693141284562653,0.0003461984681710885,15062.213946640753,48140.98210610499,47911.703511228035,18.14404154430268,-0.6913457711934657
0.050499,0.00034693141284562653,0.00034620246820227067,15363.349624214308,48028.69290337948,47909.90351122803,18.59153186379078,-0.6466012567317653
0.051499,0.00034693141284562653,0.0003462064682334528,15663.282128485282,47837.20192487761,47908.10351122804,17.513611537126156,-0.8682090598807056
0.052499000000000004,0.0003470706385960105,0.00034621046826463503,15964.447436852673,47973.86699523231,47906.303511228034,17.465122100250056,0.8140317318757861
0.053499,0.0003470706385960105,0.0003462144682958172,16264.047194411576,47784.243640854,47904.50351122863,16.994268810090055,-0.1636919857624762
0.054499,0.0003470706385960105,0.0003462184683269993,16567.111239567967,48132.67958384356,47902.70351122774,18.104984219133197,-0.6658875002130108
0.055499,0.0003470706385960105,0.0003462224683529922,16865.748237294047,47631.0156544496,47900.698267729815,17.004529132768106,-0.883169390360348
0.056499,0.0003470706385960105,0.0003462264683763075,17167.036807483204,47850.10396647278,47898.89826772982,15.845531455332885,-0.5798120541857049
