t_s,gyro_x_radps,gyro_y_radps,gyro_z_radps,accel_x_mps2,accel_y_mps2,accel_z_mps2,ins_pos_ecef_x_m,ins_pos_ecef_y_m,ins_pos_ecef_z_m,ins_vel_ecef_x_mps,ins_vel_ecef_y_mps,ins_vel_ecef_z_mps,ins_quat_w,ins_quat_x,ins_quat_y,ins_quat_z
0.0,4.699866116074633e-06,0.0005957880350824586,-0.007477185293499623,-48.931901331241775,55.5408536646858,5.132340071522142,-1656201.7170614246,5097264.758841336,3591181.9960583495,-258.4057955714953,-5260.056020287632,7298.290012616031,0.9945218953682734,0.0,0.0,0.10452846326765353
0.005,-6.31145885141704e-06,0.0005887178485547755,-0.007460632132598668,-48.9319443164448,55.54781151516493,5.147413812716686,-1656203.0083051852,5097238.4585477775,3591218.48800185,-258.0917086308201,-5260.061403027857,7298.487387582813,0.9945238491401345,-1.440067199492198e-07,1.4825387890895794e-06,0.10450987268805084
0.01,1.0851959214096395e-05,0.0005639463164703589,-0.007494097448106633,-48.937570238387345,55.5428251823985,5.148824919978273,-1656204.2979785423,5097212.158227395,3591254.9809324252,-257.77763423627357,-5260.066750025138,7298.684842500459,0.9945257982381704,-3.135436809862791e-07,2.9446219303947596e-06,0.10449132322810781
0.015,-7.755600668120674e-06,0.0005765571874149115,-0.007500344490304395,-48.94951969400697,55.54945074830587,5.141271686440143,-1656205.5860815074,5097185.857880329,3591291.474850246,-257.46355180224845,-5260.072076388066,7298.882285896646,0.9945277557288915,-4.339362077258493e-07,4.34959879579794e-06,0.10447269052602774
0.02,-8.018511439716886e-06,0.000581103657423835,-0.007483706550713727,-48.95461030831411,55.54025174188665,5.139287366942419,-1656206.8726138878,5097159.55750656,3591327.969755297,-257.1494003001555,-5260.077430920994,7299.07973437978,0.9945297144996667,-6.038868682102435e-07,5.7810703512181696e-06,0.1044540422550803
0.025,6.206733007310574e-06,0.0005657626410798812,-0.007493145474568979,-48.94976072159984,55.52881628594274,5.143342368184173,-1656208.1575755049,5097133.257106059,3591364.465647496,-256.83524654865107,-5260.0827697640025,7299.277145270784,0.994531668574646,-7.756782123769766e-07,7.223777273284791e-06,0.10443543531458009
0.03,-6.671731031145052e-06,0.0005538331938863499,-0.007475704526065845,-48.95183939514201,55.52449669383521,5.134566018536786,-1656209.440966488,5097106.956678923,3591400.9625266967,-256.5211468218627,-5260.088084500309,7299.474534929322,0.9945336247637189,-9.080957221967278e-07,8.632055407037697e-06,0.10441680486876402
0.035,8.222776298621331e-06,0.0005615430513851095,-0.007484308044417817,-48.95759611045179,55.51816262395932,5.140235364727297,-1656210.722786957,5097080.656225143,3591437.4603927596,-256.207040660736,-5260.093427648113,7299.671890376043,0.9945355760500607,-1.0694189322220081e-06,1.0007311166285649e-05,0.10439821775051594
0.04,-1.63171875136787e-05,0.0005693675586028012,-0.007486278746577578,-48.96817404279347,55.52290497426022,5.138809698152794,-1656212.003036893,5097054.355744748,3591473.9592455872,-255.89293378782605,-5260.098730080274,7299.869240628247,0.9945375292320159,-1.195721802004786e-06,1.1405623617982054e-05,0.10437960920390181
0.045,-1.933285699233999e-05,0.0005742101414499005,-0.007486487704660799,-48.97274262273316,55.51737732367869,5.143869252614952,-1656213.2817161656,5097028.055237835,3591510.4590852056,-255.57877526921092,-5260.104035062162,7300.066606640072,0.9945394825776666,-1.3850813125108842e-06,1.2816986795377749e-05,0.10436099572136
0.05,-9.64345628195328e-07,0.0005761396545657454,-0.0074732563219988895,-48.976017099546574,55.51057262397115,5.144196907098181,-1656214.5588246516,5097001.754704483,3591546.9599116473,-255.26461910180603,-5260.109306033057,7300.263970065614,0.9945414356272607,-1.583202277051133e-06,1.423960352145723e-05,0.10434238168258564
0.055,1.3625817291453784e-05,0.0005740158327508647,-0.007498589878750177,-48.98226402423077,55.5018961607084,5.135165333588912,-1656215.8343623676,5096975.454144814,3591583.4617248564,-254.95046735035183,-5260.114561404389,7300.461313611937,0.9945433848755469,-1.7361554808422424e-06,1.5671809282317497e-05,0.10432380050434341
0.06,-2.4313524675022767e-06,0.0005742054835982645,-0.007464659937111412,-48.998390523505236,55.499198301002366,5.137500360888886,-1656217.1083292814,5096949.153558842,3591619.964524643,-254.63629815534972,-5260.119827631983,7300.658600961995,0.9945453403808217,-1.852279388631218e-06,1.710253959847118e-05,0.1043051563004809
0.065,-1.6812490295260918e-05,0.0005789075757847827,-0.0074700178838494205,-48.99067541646356,55.49400227879639,5.141399657658021,-1656218.3807252042,5096922.85294664,3591656.4683108446,-254.32207096187975,-5260.125053170168,7300.855879684953,0.9945472866883596,-2.0083752573572883e-06,1.8529554492639638e-05,0.10428659642276204
0.07,-1.2895118621136615e-05,0.0005672411346841756,-0.007487902221539379,-48.99467715417572,55.498063294504696,5.140467314070832,-1656219.651550129,5096896.552308318,3591692.9730834546,-254.00789894726313,-5260.130275326928,7301.0531644746325,0.9945492340438383,-2.2014540905729235e-06,1.9964511086181535e-05,0.10426802318729586
0.075,-1.3729041701809869e-05,0.000568351651678456,-0.007475682820832869,-48.99604601122164,55.49688387136354,5.137394682322312,-1656220.920804143,5096870.251643855,3591729.4788425392,-253.69370656279844,-5260.135510106472,7301.250469285026,0.9945511857121015,-2.3817526762715766e-06,2.137148159062572e-05,0.10424940544789693
0.08,2.1646086647385233e-05,0.0005703988586193525,-0.007474035569865876,-49.00809627776232,55.48869189547599,5.132363520670382,-1656222.1884871903,5096843.950953181,3591765.985588135,-253.37951245137475,-5260.140759452597,7301.447769161912,0.9945531338456807,-2.564413483076726e-06,2.2780995985329156e-05,0.1042308180539019
0.085,-2.8468246211624005e-05,0.0005641950037655617,-0.007492323837159602,-49.01586655914438,55.48056415509,5.141716268854179,-1656223.4545991693,5096817.6502363,3591802.4933201107,-253.06527915944565,-5260.145993040916,7301.645020999434,0.9945550812008097,-2.6596515384031524e-06,2.4204818469204362e-05,0.10421223471696583
0.09,5.289913613165927e-06,0.0005563336832183878,-0.007463984218093842,-49.01470533899442,55.47535292841561,5.128960829263475,-1656224.7191399776,5096791.3494934095,3591839.002038336,-252.7510441508496,-5260.151163098853,7301.842268978804,0.9945570329705471,-2.877878066472486e-06,2.5600159317992534e-05,0.10419360587469759
0.095,5.8797824367124956e-08,0.0005612624749778258,-0.007488748095389815,-49.008969943675325,55.467978683966365,5.127680755992433,-1656225.9821096223,5096765.048724547,3591875.511742685,-252.43681370019414,-5260.15638194281,7302.0394707703235,0.9945589770094426,-3.0101189932631032e-06,2.6984747493582525e-05,0.10417504745712163
0.1,-2.207158349722792e-06,0.0005562059360843393,-0.007478560951762005,-49.01539854641766,55.45876267404181,5.135823910952101,-1656227.243508224,5096738.74792957,3591912.022432996,-252.12262691553244,-5260.161608770884,7302.236653597202,0.99456092714802,-3.156651865321264e-06,2.8380228029222325e-05,0.10415642743042333
0.105,1.2120002139010898e-05,0.0005725328978708442,-0.0074715353445945565,-49.02045789900353,55.46461584208722,5.134666714992762,-1656228.5033359032,5096712.447108605,3591948.5341091948,-251.80844484944078,-5260.16677717009,7302.433825921521,0.9945628742842284,-3.3075014146010943e-06,2.976254601049237e-05,0.10413783269660196
0.11,-1.0631655269827789e-05,0.0005623428451586594,-0.00747713827608273,-49.0287454320777,55.45733680114137,5.134686805780668,-1656229.7615926007,5096686.14626176,3591985.0467713196,-251.49423411576512,-5260.171961002411,7302.631024008127,0.9945648192409524,-3.4269779212223934e-06,3.11891895131112e-05,0.1041192553935245
0.115,6.167192243160151e-06,0.0005705633148300195,-0.007466009556444764,-49.0306338617124,55.44788168760504,5.136957504979214,-1656231.0182782004,5096659.84538906,3592021.5604193676,-251.18000582511647,-5260.177118969999,7302.828195136932,0.9945667653074433,-3.600372406856292e-06,3.258457407287093e-05,0.10410066412454798
0.12,-1.5506101356683074e-05,0.0005863743698904412,-0.007481459560101186,-49.03224693634572,55.4560356196228,5.133185164128008,-1656232.2733927036,5096633.544490636,3592058.075053211,-250.86579545561634,-5260.182250475723,7303.0253422537535,0.9945687081281457,-3.7341364369663735e-06,3.400477016414671e-05,0.10408210048823598
0.125,2.0963653402523255e-05,0.0005718520906644224,-0.007477631759033402,-49.034862973844284,55.44916621094793,5.130505277605104,-1656233.5269361031,5096607.24356646,3592094.590672867,-250.55156427423796,-5260.187420046758,7303.2225201127785,0.9945706546181837,-3.92590484776098e-06,3.5458639545957945e-05,0.10406349840184001
0.13,1.6976705254665409e-06,0.0005815754294309253,-0.0075005483825826644,-49.041457290437634,55.43022344541179,5.1386310590777775,-1656234.7789083554,5096580.942616442,3592131.1072783424,-250.23733669420807,-5260.192587058688,7303.419669998793,0.9945725997641948,-4.023215450275788e-06,3.6885888296638554e-05,0.10404490579329624
0.135,4.285250531673613e-06,0.0005620967705991476,-0.007460573418789649,-49.04246329385577,55.424546216124014,5.126304595251976,-1656236.0293095242,5096554.641640792,3592167.6248694416,-249.92313085469127,-5260.197673127168,7303.616769759471,0.9945745505193025,-4.170960870978129e-06,3.8332301901168864e-05,0.1040262561691282
0.14,7.03560815240135e-06,0.0005671971222290717,-0.007483600933290546,-49.04550018161856,55.416448107604815,5.130335398443923,-1656237.2781396548,5096528.340639607,3592204.143445918,-249.60892129150287,-5260.202800709505,7303.813820822652,0.9945764905303087,-4.3072028764454875e-06,3.9730956403823895e-05,0.10400770590352407
0.145,-2.3865791962161143e-05,0.0005827590904988137,-0.007459906826639186,-49.04902773740894,55.41071620355622,5.141239129634287,-1656238.5253987685,5096502.039612866,3592240.6630076133,-249.29472426502187,-5260.207895579557,7304.010857303043,0.9945784361793943,-4.437934754770133e-06,4.1143007515101445e-05,0.1039890983445295
0.15,1.942261861638044e-06,0.0005635759724433833,-0.007471916770004356,-49.053978750173655,55.407098081718786,5.130873765403111,-1656239.7710869345,5096475.73856079,3592277.1835545255,-248.98054207778162,-5260.2129350486875,7304.207907627253,0.9945803753176284,-4.649544547539537e-06,4.2585719348144656e-05,0.1039705496661606
0.155,-2.0361336457847586e-05,0.0005490942606326394,-0.0074860702944720475,-49.046842661653066,55.41339282757685,5.13440583069454,-1656241.0152041328,5096449.43748344,3592313.705086594,-248.6663372174841,-5260.218004845463,7304.404919640319,0.9945823172313754,-4.791998959347378e-06,4.398744133863111e-05,0.10395197108669765
0.16,3.189733788563325e-05,0.0005784016648255142,-0.007482028245879188,-49.058468188773766,55.396737973798594,5.126147621871116,-1656242.2577503843,5096423.136380684,3592350.22760385,-248.35216344903702,-5260.22309773098,7304.601982779469,0.9945842624750367,-4.986148330941984e-06,4.534735875035275e-05,0.10393335728120555
0.165,1.3948735237167597e-05,0.0005829360114730055,-0.007473499489310953,-49.066044350985486,55.38666444091808,5.131952415132773,-1656243.4987257023,5096396.835252516,3592386.751106194,-248.0379636909373,-5260.228169179268,7304.798954919978,0.9945862063156136,-5.057973147123588e-06,4.6793726452629684e-05,0.10391475348322757
0.17,5.030196606283622e-06,0.0005648010266592439,-0.007465688665896445,-49.069279595105186,55.39366994739292,5.13333438646969,-1656244.7381300167,5096370.534099126,3592423.2755933455,-247.7237620702378,-5260.233187029357,7304.99590559597,0.9945881475900851,-5.1756035091384255e-06,4.824670593132365e-05,0.1038961708572154
0.17500000000000002,5.94239797460472e-07,0.0005950925732545237,-0.00745895200914135,-49.07299863091151,55.37159342327463,5.126469290129439,-1656245.9759632745,5096344.232920617,3592459.801065348,-247.40954110251283,-5260.238216653604,7305.192895408209,0.9945900864889631,-5.3106982205777245e-06,4.9652276886750844e-05,0.10387760761745021
0.18,7.2420179048208385e-06,0.0005694202144867198,-0.007477038440112336,-49.074954818173964,55.3716858692164,5.125465311564214,-1656247.2122254802,5096317.931717017,3592496.3275220436,-247.09534120086096,-5260.243223206057,7305.389782907155,0.9945920232863041,-5.464688524077869e-06,5.1132015102633436e-05,0.10385906109199157
0.185,-2.955537281843667e-06,0.0005651361208880624,-0.007465766106011956,-49.07887237170672,55.36175741757803,5.131377382474296,-1656248.4469166764,5096291.630488364,3592532.854963191,-246.7811372411261,-5260.248237784373,7305.586675911647,0.9945939644343246,-5.595485802290529e-06,5.2549645325358954e-05,0.10384046955806164
0.19,-4.921500225835628e-06,0.0005712392656450466,-0.007479180063572304,-49.07330189751272,55.35639899445822,5.130974591223074,-1656249.6800368887,5096265.329234755,3592569.383388759,-246.4669476306094,-5260.253206244223,7305.783551446788,0.9945959023074528,-5.750525508918495e-06,5.3953976055957815e-05,0.10382190601758265
0.195,4.261093624543609e-06,0.0005624547386071324,-0.00748952296347072,-49.08777643224377,55.347504483711326,5.123534358566802,-1656250.9115862537,5096239.02795628,3592605.912798684,-246.1527983590677,-5260.258183471681,7305.980418487255,0.9945978433122782,-5.912039469926003e-06,5.537297170663316e-05,0.10380330908717098
0.2,-6.525063724918378e-06,0.0005849857208313431,-0.007446296365953897,-49.08401618897655,55.34210087105313,5.124613500834361,-1656252.1415647424,5096212.726652952,3592642.443192795,-245.8385971951374,-5260.263147828262,7306.177225880528,0.99459978665232,-6.0484427331097e-06,5.6772507464896294e-05,0.10378468640150343
0.20500000000000002,-1.3842086481116343e-05,0.0005794029818638773,-0.0074820787763410015,-49.08270265620227,55.3427415666919,5.129816989779863,-1656253.3699723112,5096186.425324804,3592678.9745709277,-245.5244302694598,-5260.268111294967,7306.374027221347,0.9946017184246254,-6.217505560770273e-06,5.822526853727402e-05,0.10376617116354862
0.21,-4.610734955462077e-06,0.0005687860669304557,-0.007461904127261571,-49.08702937435782,55.32375575644726,5.127660633817893,-1656254.596809089,5096160.12397186,3592715.506933137,-245.2102808474262,-5260.273066310599,7306.5708564179085,0.994603659131696,-6.403319154754269e-06,5.966224938004421e-05,0.10374756691727563
0.215,1.539477374484038e-05,0.0005689921295731482,-0.0074939705747303085,-49.09014477218108,55.325401014087554,5.117704925038957,-1656255.8220751663,5096133.82259423,3592752.040279299,-244.89615013767738,-5260.277985509533,7306.767608498862,0.9946055942587122,-6.563422199580333e-06,6.107522579438346e-05,0.10372901279782946
0.22,-2.288886788389778e-06,0.0005735408371846364,-0.007458848174219969,-49.08080364015961,55.30396420458423,5.1262848400662495,-1656257.0457705313,5096107.521191894,3592788.574609186,-244.58199585738285,-5260.282949210282,7306.964346345291,0.9946075373519515,-6.673839597780297e-06,6.249390191790112e-05,0.1037103789051922
0.225,-2.345256498557204e-06,0.0005713717773184104,-0.007470027425154105,-49.097665327115756,55.305670399529944,5.114826724244689,-1656258.2678953703,5096081.219764877,3592825.1099226493,-244.26793968940987,-5260.287857330008,7307.161038864704,0.9946094709882896,-6.829401631902959e-06,6.391930410481538e-05,0.10369183231130906
0.23,2.890930235893896e-06,0.0005573431029901695,-0.007475745371046636,-49.092518604832215,55.29119096814073,5.121759919376254,-1656259.4884497104,5096054.918313265,3592861.6462195,-243.95379640288957,-5260.2927876722815,7307.357701447679,0.9946114071745693,-6.984543330197436e-06,6.533929804705919e-05,0.1036732578836781
0.23500000000000001,-8.57216188186434e-07,0.0005707698941760944,-0.007485871337733062,-49.09675228162509,55.288799335467715,5.122951468399198,-1656260.7074334954,5096028.616837105,3592898.1834996003,-243.63971761103153,-5260.297676152682,7307.554338690901,0.9946133444961023,-7.123030036490793e-06,6.672576629908451e-05,0.10365466920121028
0.24,-2.546580641108227e-06,0.0005959380488762239,-0.007447616181235059,-49.10029740799549,55.27715160621493,5.1176346146619975,-1656261.9248468692,5096002.315336531,3592934.721762886,-243.32563190598924,-5260.302553686318,7307.750975553573,0.9946152840894784,-7.274317694559239e-06,6.814464922934154e-05,0.10363605530411364
0.245,-1.087949284322853e-05,0.0005647806520212704,-0.007475733954968959,-49.104027382738195,55.270981009314696,5.132159516645349,-1656263.1406898263,5095976.013811581,3592971.2610092172,-243.0115509389873,-5260.307426216001,7307.94755690214,0.9946172134183082,-7.436320322810841e-06,6.962567671207885e-05,0.10361753649342254
0.25,1.9083942497032693e-05,0.0005579930367267024,-0.007468223269958189,-49.095396939010946,55.26928433801206,5.120582391276255,-1656264.354962427,5095949.712262446,3593007.80123851,-242.69748928807027,-5260.312227585907,7308.144160243863,0.9946191496879402,-7.610976855777364e-06,7.10270708500333e-05,0.10359894773243156
0.255,-1.3957514246297692e-05,0.0005771608118179376,-0.0074766522823582916,-49.10660602928636,55.25441816445,5.115693211220406,-1656265.5676648018,5095923.410689136,3593044.342450764,-242.3834606509518,-5260.317096445363,7308.34074130392,0.9946210836650763,-7.709368561448795e-06,7.241934782652538e-05,0.10358037760557295
0.26,-4.3995486744034103e-07,0.0005699909071082009,-0.007470920975530385,-49.113222510358106,55.24511823364427,5.118872563025343,-1656266.7787969755,5095897.109091557,3593080.884645738,-242.06940885799415,-5260.321935439324,7308.537248429651,0.9946230194716948,-7.894884627716545e-06,7.385073018180375e-05,0.10356178648878682
0.265,1.4798641286677572e-05,0.0005829072458017372,-0.007478660329461441,-49.106839767786184,55.243498912558145,5.115942967225444,-1656267.9883588844,5095870.80746988,3593117.427823186,-241.75535463874408,-5260.326734965216,7308.733730683762,0.994624953446765,-8.044931123348448e-06,7.526778400008662e-05,0.10354320958450336
0.27,7.955407602099689e-06,0.0005791613314348599,-0.007462536982194081,-49.11011455465386,55.22460424704848,5.113759070752967,-1656269.1963506066,5095844.505824135,3593153.971983046,-241.4413343153161,-5260.331563411823,7308.93021323131,0.9946268890737123,-8.160430850403951e-06,7.672089955109538e-05,0.10352461339633354
0.275,1.9376840912187352e-05,0.0005672928855493485,-0.007465060043248123,-49.11208802994414,55.2205861272241,5.118902505249443,-1656270.4027722855,5095818.20415433,3593190.5171251283,-241.1273371656812,-5260.336358465746,7309.126619869232,0.9946288201792928,-8.291974156877536e-06,7.81629298284202e-05,0.10350605726501037
0.28,6.538147318261391e-06,0.0005831633867337621,-0.007445373732538639,-49.114366215201066,55.21682165116137,5.114677935953708,-1656271.6076240065,5095791.902460614,3593227.0632492593,-240.81335123738742,-5260.341127892426,7309.3230325127815,0.9946307515919587,-8.392046596530808e-06,7.95784037490735e-05,0.10348749482167718
0.28500000000000003,8.138604297517852e-06,0.0005681697012179006,-0.007453742072406997,-49.10445700859167,55.20753738553693,5.1195511054134695,-1656272.8109057914,5095765.600743023,3593263.610355405,-240.49936269794213,-5260.345908572292,7309.519425739513,0.9946326775604097,-8.52814551141258e-06,8.10300196656475e-05,0.10346898129592687
0.29,6.828125925862956e-06,0.0005496842169140427,-0.007463871920217895,-49.108482325159066,55.191270681849836,5.121063986964049,-1656274.0126178176,5095739.299001559,3593300.1584435017,-240.18544780580007,-5260.350677117451,7309.715812968256,0.9946346053495424,-8.656387998094748e-06,8.244476634573958e-05,0.10345044692550871
0.295,-2.089816859417972e-05,0.0005687373983460935,-0.00744551502474448,-49.10678333589964,55.185937624969185,5.112297185380227,-1656275.2127603185,5095712.997236361,3593336.7075133957,-239.87155262662776,-5260.355402139388,7309.912144595773,0.9946365354145115,-8.783110358445349e-06,8.381320809789008e-05,0.10343188733084481
0.3,2.7867046916395793e-05,0.0005437209385709369,-0.007457434847632855,-49.115780814431105,55.176111031238584,5.115043265637115,-1656276.4113333742,5095686.695447452,3593373.25756486,-239.55766965628797,-5260.360160955113,7310.108441109229,0.9946384603807469,-8.983699599436349e-06,8.52218582423342e-05,0.10341337335154217
0.305,-6.058065633829794e-06,0.0005471501669569625,-0.007471366874147116,-49.12252360047359,55.16087249887381,5.1165595629365885,-1656277.6083369832,5095660.39363486,3593409.808597731,-239.24377395404392,-5260.364875876819,7310.304707326788,0.9946403880879845,-9.056564388451668e-06,8.658090969533885e-05,0.10339482968653821
0.31,-5.785086130264773e-06,0.0005649271209684839,-0.007435122494939303,-49.112289584825604,55.151684758848184,5.113876304696096,-1656278.803771128,5095634.091798811,3593446.3606117987,-238.9298839183906,-5260.36954401307,7310.5009198087,0.9946423190467417,-9.214676818899511e-06,8.793971872213748e-05,0.10337625134921113
0.315,4.901717222762445e-06,0.0005470904266803788,-0.007473548594831025,-49.122452280463214,55.142330079170634,5.105205148688151,-1656279.9976359855,5095607.789939374,3593482.913606863,-238.61605911060357,-5260.374230757032,7310.697105819211,0.9946442402873193,-9.376696772582417e-06,8.934280337908575e-05,0.10335776310080644
0.32,-7.15816653030941e-06,0.0005738462281224149,-0.007450872308680351,-49.11776228360396,55.13473662015539,5.107711509455994,-1656281.1899316355,5095581.488056504,3593519.467582704,-238.3022008462678,-5260.37891726334,7310.893230528699,0.9946461711138616,-9.507542485166747e-06,9.070429560118453e-05,0.10333917926358992
0.325,1.7591156355319552e-05,0.0005881944825489757,-0.007454419955889425,-49.117870837570194,55.129763148672744,5.1084187033258,-1656282.3806581046,5095555.186150226,3593556.022539143,-237.9883867426499,-5260.383594130576,7311.089345028553,0.9946480957275576,-9.67528365173172e-06,9.212920407294933e-05,0.10332065177950703
0.33,-1.5179348718487949e-05,0.0005704851928046293,-0.007460771724822784,-49.118742122198185,55.12332919617214,5.105739275614471,-1656283.5698155419,5095528.884220579,3593592.5784761324,-237.67458822698183,-5260.388264516889,7311.285450811508,0.9946500209075313,-9.78518964232731e-06,9.359618387700943e-05,0.10330211543164082
0.335,5.8478297314369645e-06,0.0005516812668467683,-0.007472048360126076,-49.12475091785385,55.12263885398741,5.1049869775012375,-1656284.757404013,5095502.582267576,3593629.1353935893,-237.36080022413483,-5260.392936826179,7311.481531864564,0.9946519473833977,-9.97201155695226e-06,9.501066397317729e-05,0.10328356326128353
0.34,5.737625622978328e-07,0.0005824159241043123,-0.0074472650572502,-49.123330758382124,55.105299329668206,5.111178504103271,-1656285.9434234928,5095476.280291218,3593665.69329145,-237.04699172255602,-5260.397606066338,7311.677612476836,0.9946538764274665,-1.0101693995355084e-05,9.638381475579114e-05,0.10326498300939284
0.34500000000000003,1.7152250383889536e-05,0.0005642868390660443,-0.007451732383089841,-49.1152574568996,55.091530989849296,5.103528361863937,-1656287.1278740603,5095449.9782916475,3593702.252169608,-236.73323522642426,-5260.402222125883,7311.873650860188,0.9946557987179455,-1.0252419671550586e-05,9.783203042937008e-05,0.10324646434889506
0.35000000000000003,-4.210285297417582e-06,0.0005618255545619783,-0.007460668793250775,-49.12323996585713,55.083311049477174,5.101568701008479,-1656288.3107559888,5095423.676268939,3593738.8120278064,-236.41953625300272,-5260.406861374214,7312.069628445741,0.994657721819337,-1.0357242304294555e-05,9.923944463105718e-05,0.10322793454015568
0.355,3.427631058136635e-07,0.0005797026499296124,-0.007431053161829202,-49.12778314414033,55.06910931246069,5.109360898416077,-1656289.49206938,5095397.374223083,3593775.3728658026,-236.105820115877,-5260.411480999374,7312.265569995632,0.9946596468794199,-1.0514552994925032e-05,0.0001006352252014932,0.10320938247903345
0.36,7.502766556108974e-06,0.0005570675903979411,-0.007425217150145983,-49.12223731919688,55.061567305588085,5.100114198378307,-1656290.6718142442,5095371.072154291,3593811.9346834314,-235.792125603381,-5260.416036008763,7312.461481431917,0.9946615639469153,-1.0665147107089855e-05,0.00010207663537203868,0.10319090402400667
