receive_time_s,tau_est_s,tau_true_s,carrier_phase_rad,carrier_frequency_hz,fd_true_hz,post_corr_snr_db,carrier_lock_metric
0.000499,0.00034619999999999985,0.0003460024658577185,302.8241557561486,48094.5,47999.89009336765,17.889400001098497,-0.7654761849694949
0.0014990000000000001,0.00034621031616221144,0.00034600646588510143,604.5546797049451,47963.7628229331,47998.09009336825,18.10322382409215,0.6527688901842092
0.002499,0.0003462826287027154,0.00034601046591248443,907.409951208278,48108.82459142911,47996.29009336795,17.455754900859695,0.20783104989843443
0.003499,0.0003462826287027154,0.0003460144659398674,1207.175281263088,47810.59532201758,47994.49009336795,18.23687497253149,-0.38939897124793
0.0044989999999999995,0.0003462826287027154,0.00034601846596725027,1511.0811303856324,48266.65684617161,47992.69009336825,17.15684550712957,-0.9962374644699662
0.005499,0.0003462826287027154,0.00034602246599463326,1812.5424359216177,48080.51820320927,47990.890093368245,17.608718258540858,-0.4986566146025434
0.006499,0.0003462826287027154,0.0003460264660220162,2113.2014356394134,47952.82726637301,47989.09009336795,17.2370203674094,-0.9739489361061864
0.0074990000000000005,0.00034626014662751946,0.0003460304660493992,2415.002315341941,48058.82213502191,47987.29009336825,17.216423349321698,0.9285726042467539
0.008499,0.00034626014662751946,0.00034603446607678215,2715.053907157999,47856.155296338446,47985.49009336795,19.498111023222435,-0.3818309964014566
0.009499,0.00034626014662751946,0.00034603846610416515,3018.77467028824,48237.1994955994,47983.69009336795,16.773234752854037,-0.8718289550863833
0.010499000000000001,0.00034642517198834623,0.0003460424661315481,3320.245868207994,48074.19937050596,47981.89009336795,16.304604576683797,0.18639340141242944
0.011498999999999999,0.00034642517198834623,0.000346046466158931,3620.847415691298,47943.68345926202,47980.09009336825,17.050658379163085,-0.8958485253711298
0.012499,0.0003465078880348025,0.000346050466186314,3922.1864227424185,48020.97388548407,47978.29009336795,19.172774249809358,0.6157491021770429
0.013499,0.00034673843737730606,0.0003460544662136969,4222.6602302346355,47903.75908245188,47976.49009336795,18.488303082295896,0.35271616976055536
0.014499,0.00034673843737730606,0.0003460584662410799,4525.919851362828,48165.04911664947,47974.69009336795,18.166402357082333,0.08904951056058145
0.015498999999999999,0.00034673843737730606,0.00034606246626846287,4825.183680962835,47730.77904567276,47972.89009336795,16.51296634925996,-0.8439384443330998
0.016499,0.00034673843737730606,0.00034606646629584587,5126.820766958561,47905.57197983386,47971.09009336825,16.405724696499437,-0.9753309043116491
0.017499,0.00034673843737730606,0.00034607046632322876,5429.287758752432,48037.65558990927,47969.29009336765,17.904292875966213,-0.30233742148847914
0.018499,0.0003467449103270314,0.0003460744663506117,5729.377460482183,47833.37779209611,47967.490093367654,17.458292813392205,0.4769739436172268
0.019499,0.0003467449103270314,0.0003460784663779947,6032.928004035006,48210.108208442354,47965.69009336795,15.754924059304853,-0.948019313720705
0.020499,0.0003467449103270314,0.00034608246640537764,6334.363997324402,48076.48963404384,47963.89009336795,17.367354013169393,-0.4381964148548427
0.021499,0.0003467449103270314,0.00034608646643276064,6634.862727839644,47927.31963056137,47962.09009336795,18.71080612606966,-0.9851890209998645
0.022498999999999998,0.0003468261249430059,0.0003460904664601436,6936.25251831925,48019.7376202584,47960.29009336765,18.168203983239092,0.7181245693340974
0.023499,0.0003468261249430059,0.00034609446648752653,7236.341394580842,47862.08930014553,47958.49009336825,17.2625907530562,-0.08925352720354074
0.024499,0.0003468261249430059,0.00034609846651490947,7539.782572308833,48192.702096815025,47956.69009336825,17.080615391804624,-0.45184076920518024
0.025499,0.0003468261249430059,0.0003461024665422924,7838.814172803057,47693.818635557785,47954.89009336795,16.69903038012174,-0.5439674177669949
0.026499,0.0003468261249430059,0.0003461064665696754,8140.50456898687,47914.05655978512,47953.09009336825,17.111857938810992,-0.9728782211947007
0.027499,0.00034699753539382756,0.00034611046659686445,8442.55803521667,47991.78667611038,47951.21986025686,17.44686254350119,0.357578082627317
0.028499,0.0003470091497800613,0.00034611446662180284,8743.059783238292,47877.900499690084,47949.419860256865,19.3963843224938,0.7232569906346513
0.029499,0.0003470091497800613,0.00034611846664674113,9046.231481113342,48151.04552779996,47947.61986025686,16.839271230982465,0.08889977604978314
0.030499,0.0003470091497800613,0.00034612246667167947,9345.426686462493,47719.857156933096,47945.81986025686,16.931071893458725,-0.6083237174139756
0.031499,0.0003470091497800613,0.00034612646669661786,9646.971000895128,47890.806926989426,47944.01986025686,16.30589974946439,-0.8255736304813515
0.032499,0.00034706581215509337,0.0003461304667215562,9949.197560287028,48021.30899506759,47942.21986025716,16.772655172742297,0.38467170343989926
0.033499,0.00034706581215509337,0.00034613446674649454,10248.943379660072,47807.49010057123,47940.41986025716,16.993483491387877,-0.15066472638433276
0.034499,0.00034706581215509337,0.00034613846677143293,10552.511992897553,48212.98408807591,47938.61986025746,16.417368979164777,-0.6830397314405474
0.035499,0.0003469721225449888,0.0003461424667963712,10854.00053175298,48077.11390991089,47936.81986025686,17.10116521588504,0.18414673407984417
0.036499000000000004,0.0003469721225449888,0.00034614646682130956,11154.361850922462,47901.18562723204,47935.01986025686,17.266298534400903,0.13344049269028257
0.037499,0.0003469721225449888,0.00034615046684624795,11455.215078912808,47983.73965603772,47933.21986025657,16.917529006096583,-0.36194306946733545
0.038499,0.0003469721225449888,0.0003461544668711863,11755.487360452855,47891.27915680087,47931.419860256865,17.79762825002848,-0.22664445779360162
0.039499,0.0003471011237641515,0.00034615846689612463,12057.771716460144,48078.407279681196,47929.61986025686,18.06500802578138,0.8925637581235135
0.040499,0.0003471011237641515,0.000346162466921063,12360.869587433253,48138.06312977896,47927.81986025657,8.553204567848114,-0.8141948432008028
0.041499,0.0003469772168478378,0.0003461664669460013,12661.122039407916,47834.841954386306,47926.019860256274,17.23545689933905,0.7568657833311103
0.042499,0.0003469772168478378,0.00034617046697093965,12964.475839403538,48178.795498792446,47924.21986025657,17.71039792731926,-0.8286306838740649
0.043498999999999996,0.0003469772168478378,0.000346174466995878,13263.536564833717,47698.45401308218,47922.419860256574,17.158445297553392,-0.9409595150500677
0.044499,0.0003469772168478378,0.0003461784670208164,13565.049026159259,47885.73734754262,47920.61986025686,17.91027593548952,-0.9999585490896521
0.045499,0.0003471065699899623,0.0003461824670457547,13867.279959428697,48011.52843239474,47918.819860257456,18.44942625179869,0.23766878054017068
0.046499,0.0003471065699899623,0.00034618646707069306,14166.936152699664,47793.225663395846,47917.01986025746,17.233202654358514,-0.2771723943481536
0.047499,0.0003471065699899623,0.00034619046709563145,14470.484294096204,48209.72589339605,47915.21986025686,17.10139627610938,-0.6315743561143936
0.048499,0.0003471330139022142,0.00034619446712056974,14772.084692674776,48080.6531804892,47913.419860256574,16.871968430973777,0.3858034854535947
0.049499,0.00034711917009011886,0.0003461984671455081,15072.971019794768,47929.00584710179,47911.61986025657,17.519557549758705,0.8179619987960395
0.050499,0.00034711917009011886,0.00034620246717044647,15373.489423313482,47930.45068630911,47909.81986025657,16.373984512837282,-0.33272986802295307
0.051499,0.00034711917009011886,0.0003462064671953848,15673.959040684676,47922.68612977724,47908.01986025657,17.761686198663057,-0.9993117921950608
0.052499000000000004,0.00034711917009011886,0.00034621046722032315,15974.346162072525,47909.55648624231,47906.21986025657,17.884526321518422,-0.6322931330979277
0.053499,0.00034707507669536406,0.00034621446724526154,16275.144741272201,47943.67796623313,47904.419860256865,19.176417582957836,0.5093949853685908
0.054499,0.00034691486847523333,0.0003462184672701998,16575.950155418665,47926.86451381699,47902.61986025657,18.553531424817628,0.7167519865782854
0.055499,0.0003469295608890819,0.00034622246729096946,16877.139394175058,47958.048952350044,47900.63576896901,17.711030005076424,0.9461796664282306
0.056499,0.00034688231173874047,0.0003462264673095881,17177.461179186717,47871.19667769954,47898.83576896843,16.91846385858434,0.46547724682292224
0.057499,0.0003469658748326808,0.00034623046732820673,17479.598855160122,48048.55907248611,47897.03576896872,18.557753393489918,0.8451543107807016
0.058499,0.0003469658748326808,0.00034623446734682536,17779.083739296373,47765.96096780913,47895.23576896873,17.39205753563022,-0.8728271470406535
0.059498999999999996,0.0003469658748326808,0.000346238467365444,18082.64273277883,48211.453056512524,47893.435768969015,16.204805438529117,-0.718084105823747
0.060499,0.00034696630465358197,0.0003462424673840625,18384.670314073857,48081.16416631409,47891.63576896872,16.50890715243247,0.9843523369157837
0.061499,0.00034696630465358197,0.00034624646740268115,18686.90793093446,48001.149435458094,47889.83576896902,16.858778329964554,0.019975060201504
0.062499,0.00034696630465358197,0.0003462504674212998,18989.109939591606,47995.48221386337,47888.03576896872,17.892305386767422,-0.8975583903234294
