receive_time_s,transmit_time_est_s,pseudorange_m,pseudorange_true_m,carrier_phase_cycles,range_rate_mps,range_rate_true_mps,doppler_hz_compat
0.000499,0.00015280000000000014,103788.14895959996,103728.9297135465,48.195961276221084,-488.75824987393224,-487.7967808413742,48094.5
0.0014990000000000001,0.0011527896838377887,103791.2416672265,103730.12889158771,96.21786564437956,-487.42963903783505,-487.77848842021416,47963.7628229331
0.002499,0.0021527173712972848,103812.92042148834,103731.32806962891,144.418779145573,-488.90382290696203,-487.76019599904504,48108.82459142911
0.003499,0.0031527173712972848,103812.92042148834,103732.52724767012,192.12791319136952,-485.8730810179984,-487.74190357787893,47810.59532201758
0.0044989999999999995,0.004152717371297284,103812.92042148847,103733.7264257113,240.49603131376222,-490.5077862832649,-487.72361115671583,48266.65684617161
0.005499,0.005152717371297285,103812.92042148847,103734.92560375252,288.47508824075044,-488.6161604764018,-487.7053187355497,48080.51820320927
0.006499,0.006152717371297284,103812.92042148847,103736.12478179373,336.32645423090236,-487.31850692323343,-487.68702631438066,47952.82726637301
0.0074990000000000005,0.007152739853372481,103806.18046490442,103737.32395983493,384.3595560650421,-488.39567513366194,-487.66873389321756,48058.82213502191
0.008499,0.00815273985337248,103806.18046490468,103738.52313787614,432.1142500851595,-486.3360822616618,-487.65044147204844,47856.155296338446
0.009499,0.00915273985337248,103806.18046490468,103739.72231591736,480.45291085697994,-490.208427248207,-487.63214905088233,48237.1994955994
0.010499000000000001,0.010152574828011655,103855.6538234591,103740.92149395855,528.433542205744,-488.55194561579776,-487.61385662971617,48074.19937050596
0.011498999999999999,0.011152574828011652,103855.6538234591,103742.12067199974,576.2757643887849,-487.22558338393577,-487.5955642085532,47943.68345926202
0.012499,0.012152492111965197,103880.45147034239,103743.31985004095,624.2353569073741,-488.0110439553587,-487.577271787384,48020.97388548407
0.013499,0.013152261562622695,103949.56842442148,103744.51902808216,672.057248639403,-486.81985365315506,-487.55897936621795,47903.75908245188
0.014499,0.014152261562622694,103949.56842442148,103745.71820612338,720.3225163821303,-489.4752021820703,-487.5406869450518,48165.04911664947
0.015498999999999999,0.015152261562622693,103949.56842442148,103746.91738416457,767.951834151582,-485.0619516053265,-487.5223945238857,47730.77904567276
0.016499,0.016152261562622693,103949.568424422,103748.11656220579,815.958867407637,-486.8382771434007,-487.50410210272264,47905.57197983386
0.017499,0.017152261562622693,103949.568424422,103749.31574024697,864.0979842737672,-488.1805710459777,-487.48580968155045,48037.65558990927
0.018499,0.01815225508967297,103951.50896593052,103750.51491828817,911.8587436750297,-486.10460687237645,-487.4675172603844,47833.37779209611
