t_s,gyro_x_radps,gyro_y_radps,gyro_z_radps,accel_x_mps2,accel_y_mps2,accel_z_mps2,ins_pos_ecef_x_m,ins_pos_ecef_y_m,ins_pos_ecef_z_m,ins_vel_ecef_x_mps,ins_vel_ecef_y_mps,ins_vel_ecef_z_mps,ins_quat_w,ins_quat_x,ins_quat_y,ins_quat_z
0.0,-2.0576905306464157e-05,0.0006476475819635493,-0.007319471995982152,-41.75586746657669,48.23446415805424,5.14123441804617,-1653639.850072476,5089380.142985015,3585590.067023642,-226.82286500164605,-4617.160284474699,6406.276788851849,0.9945218953682734,0.0,0.0,0.10452846326765354
0.005,1.5956101951185556e-05,0.0006705707386210539,-0.007320589236521849,-41.76890794850827,48.22314587294666,5.143250703825998,-1653640.9835153315,5089357.057174834,3585622.098842486,-226.55427720650638,-4617.163787906212,6406.45074870229,0.9945238079333638,-2.204044733573468e-07,1.604872071046182e-06,0.10451026481211083
0.01,-4.598366857697784e-06,0.000642053281264796,-0.007310234210743286,-41.768910939764744,48.22076233932038,5.135785656633826,-1653642.115615174,5089333.971347271,3585654.1315310206,-226.28565976528552,-4617.167237317658,6406.6246651599795,0.9945257204545281,-3.559658503273045e-07,3.2762833892103908e-06,0.10449206354331933
0.015,-9.172127852899035e-06,0.0006575980438354493,-0.00730428012083639,-41.7735904958402,48.227367413104375,5.13685348615263,-1653643.2463719295,5089310.885502385,3585686.1650890815,-226.01704247057393,-4617.170717314423,6406.798559213944,0.9945276299355437,-5.351823921945067e-07,4.871421906280719e-06,0.10447388798533919
0.02,1.613121372909777e-05,0.0006653246358057573,-0.007311048760939517,-41.77979737190769,48.214470222620285,5.137959218744166,-1653644.3757855329,5089287.799640078,3585718.1995166973,-225.7483988346209,-4617.174205131314,6406.972487099435,0.9945295375267221,-7.298307450357428e-07,6.5040150728850795e-06,0.10445572719601985
0.025,5.98513831979668e-06,0.0006403791458263146,-0.007333166906991339,-41.77451356354904,48.20944936963181,5.148961551372104,-1653645.5038559246,5089264.713760433,3585750.2348138364,-225.47975782844577,-4617.177652988582,6407.146368532851,0.994531446550722,-8.635846231423531e-07,8.162426732160568e-06,0.10443754954209462
0.03,1.1228318898432326e-05,0.0006653946555374448,-0.0073162762858354664,-41.78772707974321,48.21002789714056,5.136757518367097,-1653646.6305832418,5089241.627863642,3585782.27098044,-225.21116909142523,-4617.181063519214,6407.32027304272,0.9945333610142191,-1.0160523153220087e-06,9.756166577211674e-06,0.10441931686017711
0.035,8.952529026093548e-06,0.0006546249356271418,-0.007311246206765012,-41.79057030422838,48.21523871531465,5.139310119123552,-1653647.7559674394,5089218.541949726,3585814.308016479,-224.94250991293012,-4617.18450285233,6407.494142524952,0.9945352707317108,-1.1620135562708702e-06,1.1413472082577825e-05,0.10440112613849115
0.04,1.0070723430747737e-05,0.0006542785546029626,-0.0073277338446061935,-41.79435623599573,48.20810540064135,5.138517729488066,-1653648.8800083068,5089195.456018607,3585846.3459219504,-224.67383708331943,-4617.187944738273,6407.668045952263,0.9945371788014374,-1.3108221093250384e-06,1.304340644538102e-05,0.10438294788819147
0.045,-1.0884613503678618e-05,0.0006360003188388834,-0.007328558827024348,-41.80414967550794,48.19440108048352,5.135157433296026,-1653650.0027058113,5089172.370070314,3585878.384696873,-224.40516471534292,-4617.191372276116,6407.8419230950085,0.9945390908380723,-1.4567605941217476e-06,1.4672771328804709e-05,0.10436472860870291
0.05,-2.6073842902965632e-05,0.0006509937468200728,-0.007302650293816735,-41.799019209846776,48.19600850038253,5.140192613497347,-1653651.12405991,5089149.284104963,3585910.4243410183,-224.13647470145705,-4617.194768222186,6408.0157349780175,0.9945410027541578,-1.6500323552528601e-06,1.625122265918669e-05,0.10434650724355632
0.055,-4.527076369738227e-06,0.0006486048903967868,-0.007296112748783317,-41.80464259848016,48.19721860050377,5.144846076361196,-1653652.2440706377,5089126.19812263,3585942.4648543056,-223.86781646910686,-4617.198165228749,6408.189579981098,0.9945429075756693,-1.8849801214131386e-06,1.7862990680623002e-05,0.10432835026153836
0.06,-5.7814369383986825e-06,0.0006538503620681301,-0.007311859727437495,-41.8117859716616,48.18821959190719,5.139268531936761,-1653653.3627380345,5089103.112123363,3585974.506236871,-223.599142145379,-4617.201541683018,6408.3634461478605,0.9945448103584451,-2.065731571778297e-06,1.9474439022853482e-05,0.10431020949822446
0.065,2.801797783986007e-06,0.0006744691790104555,-0.007322741459717446,-41.80728965242372,48.182750292157095,5.134755899354611,-1653654.480062016,5089080.026107229,3586006.5484886416,-223.33045052894113,-4617.204911472802,6408.537262173125,0.9945467169131416,-2.250970473218378e-06,2.1098602312251954e-05,0.10429202954719854
0.07,-8.426714905139462e-06,0.0006462389134185365,-0.007327737124670805,-41.81481315938585,48.18712662114264,5.133582665437791,-1653655.5960426137,5089056.940074194,3586038.5916094356,-223.0617885867718,-4617.208302478284,6408.711055375553,0.9945486259684325,-2.420244823748853e-06,2.2776269382458834e-05,0.10427382250443773
0.075,-1.6366884629605363e-05,0.0006527452204574028,-0.007312388468161381,-41.81770556288725,48.18310189163298,5.145346917393345,-1653656.7106798072,5089033.85402419,3586070.6355992355,-222.7930888222293,-4617.211699176279,6408.884864710864,0.9945505359913023,-2.610078518301399e-06,2.4380818385258003e-05,0.10425560300615329
0.08,-3.689946910160993e-06,0.000678368883593737,-0.00730648917687476,-41.826861821367956,48.17260735031427,5.125948465437846,-1653657.823973539,5089010.76795734,3586102.680458138,-222.52440389835937,-4617.215040996746,6409.058696249874,0.9945524416775707,-2.8213493240041655e-06,2.599947508990399e-05,0.10423742163565697
0.085,5.809175766208614e-06,0.000641875573286257,-0.007300202362369191,-41.819413905146654,48.17443074021104,5.144920248985561,-1653658.935923743,5088987.68187368,3586134.726185957,-222.2556777093773,-4617.218423097093,6409.232431226671,0.994554345490085,-3.0077774083526876e-06,2.7685145547501077e-05,0.10421925489694608
0.09,1.3190083201033347e-05,0.0006617731521468668,-0.0073126170016962234,-41.828702820701004,48.16652327807148,5.136043325132999,-1653660.0465304654,5088964.59577323,3586166.7727826377,-221.9870111327765,-4617.22175652763,6409.406241159877,0.9945562473329154,-3.16107830820907e-06,2.9282554570920204e-05,0.10420110375427144
0.095,-1.0534115798085098e-05,0.0006543415837639632,-0.007300011122599835,-41.82716065403042,48.17126043067595,5.133525685167631,-1653661.1557937716,5088941.509656103,3586198.8202482266,-221.71831143059606,-4617.225094361069,6409.579994321145,0.9945581520739214,-3.3012116710293725e-06,3.093135938653934e-05,0.10418292170821314
0.1,2.6578076662029816e-06,0.0006471755785757589,-0.0073155392958866375,-41.8329565269431,48.153605676567395,5.143230642862376,-1653662.2637135803,5088918.423522211,3586230.868582635,-221.4496120638789,-4617.228462705064,6409.753769101336,0.9945600531974967,-3.4983961904657125e-06,3.255550733758125e-05,0.1041647709722087
