receive_time_s,tau_est_s,tau_true_s,carrier_phase_rad,carrier_frequency_hz,fd_true_hz,post_corr_snr_db,carrier_lock_metric
0.000499,0.000346293885109915,0.00034600246972764283,301.65306702226593,48004.61825736727,48000.31398217515,17.463178131895294,0.9973143421779253
0.0014990000000000001,0.00034631261404142045,0.00034600646979350097,603.3039511203312,48004.65921013378,47998.51398217515,16.698096610520864,0.9977184254031227
0.002499,0.00034630326621124327,0.0003460104698593591,904.9336988293858,48003.61170866227,47996.71398217515,17.124545703214743,0.9994450240541819
0.003499,0.00034641842843769486,0.00034601446992521724,1206.6208001768882,48005.813310765996,47994.91398217515,16.57930985109617,0.9908043304085945
0.0044989999999999995,0.00034633122509513775,0.0003460184699910753,1508.6787868607234,48026.943487775265,47993.11398217515,18.132956356393702,0.7674114046733599
0.005499,0.00034633122509513775,0.00034602247005693346,1811.3384168077998,48070.78668523299,47991.31398217515,17.23421355083144,0.10713304965684921
0.006499,0.00034633122509513775,0.0003460264701227916,2113.652014538519,48013.24216651762,47989.51398217515,15.155605746565303,-0.44700048415101246
0.0074990000000000005,0.0003464194203137665,0.0003460304701886497,2415.9513184433017,48043.62222292768,47987.713982174995,17.88245893986327,0.5257244797478687
0.008499,0.00034652315629470483,0.00034603447025450786,2716.7441270975687,47918.42379977981,47985.91398217515,17.595862476794586,0.7797463242248147
0.009499,0.00034663469406968954,0.000346038470320366,3019.8207356226108,48152.17816612459,47984.11398217515,17.28742669809926,0.3235716942466322
0.010499000000000001,0.00034663469406968954,0.00034604247038622413,3319.4282995328113,47785.486060250456,47982.31398217529,17.623614455371666,-0.996012259891519
0.011498999999999999,0.00034663469406968954,0.00034604647045208227,3623.539913932986,48299.40540722314,47980.5139821753,17.535381000653956,-0.9904396583451733
0.012499,0.00034672107612788663,0.0003460504705179404,3925.665012592571,48109.59072913362,47978.71398217515,16.849495646195635,0.9330699187720519
0.013499,0.0003467477754813579,0.00034605447058379854,4227.10570880847,47994.98648316643,47976.9139821753,17.540938167616176,0.9599438641073423
0.014499,0.0003470193584394361,0.00034605847064965667,4528.312820047254,47984.50543174492,47975.11398217515,17.732665004551468,0.7784179083487182
0.015498999999999999,0.0003470193584394361,0.0003460624707155148,4828.942297567536,47948.128662707815,47973.313982174994,17.78985813727198,-0.04925979007754018
0.016499,0.0003470193584394361,0.00034606647078137294,5129.659716444998,47962.1249644051,47971.51398217515,17.489151215940407,-0.9999995166709494
0.017499,0.0003470193584394361,0.000346070470847231,5430.3598039144445,47959.36658514886,47969.71398217515,17.89710569895489,0.007401203731572887
0.018499,0.0003469591278000235,0.00034607447091308916,5732.112375587419,48035.202524725566,47967.91398217515,17.97374833333968,0.9895459660245969
0.019499,0.0003472010985665597,0.0003460784709789473,6032.337375655269,47874.31778072468,47966.113982175,17.038400816614573,0.20875545274444898
0.020499,0.0003472010985665597,0.0003460824710448054,6335.756309621113,48189.16189211638,47964.31398217515,16.344855442925166,-0.20922398938112663
0.021499,0.0003472010985665597,0.00034608647111066356,6634.876887533418,47707.97983146872,47962.5139821753,17.36567186878087,-0.3102885733907425
0.022498999999999998,0.0003472010985665597,0.0003460904711765217,6936.663409129401,47929.355394288614,47960.71398217515,18.08382138939476,-0.9999688309004455
0.023499,0.0003471385120633943,0.0003460944712423798,7238.716093651616,48000.619911053334,47958.91398217515,16.863710844335532,0.4777597009326244
0.024499,0.0003472114824872252,0.0003460984713082379,7539.7016933087425,47930.354491724844,47957.113982175295,14.676547345993214,0.9213361482419882
0.025499,0.0003472167316927738,0.00034610247137409605,7841.694726989218,48042.94811309982,47955.31398217515,18.618383142409456,0.9533773470792929
0.026499,0.0003472167316927738,0.0003461064714399542,8141.568964368983,47827.92846112314,47953.51398217544,16.886120105402895,-0.585239626082816
0.027499,0.0003472167316927738,0.00034611047150534546,8445.258041523668,48232.15651596303,47951.60587462858,17.949689612283596,-0.5920985044578361
0.028499,0.00034720660882747685,0.00034611447156531757,8746.900525631312,48092.79378849039,47949.80587462858,15.9525538345785,0.31040307253331384
0.029499,0.00034720660882747685,0.00034611847162528957,9047.337191022978,47917.441659350385,47948.00587462858,16.651360694579573,-0.11205324557305887
0.030499,0.00034720660882747685,0.0003461224716852616,9348.183332310808,47982.61177230187,47946.20587462872,17.157733930852594,-0.4010349474407776
0.031499,0.00034720660882747685,0.0003461264717452337,9648.566629576042,47908.94785822535,47944.40587462858,15.494399385778477,0.03115740751802316
0.032499,0.0003470915619039368,0.0003461304718052058,9951.267918955678,48117.04814464895,47942.60587462858,17.760284182361094,0.6390362692279395
