t_s,gyro_x_radps,gyro_y_radps,gyro_z_radps,accel_x_mps2,accel_y_mps2,accel_z_mps2,ins_pos_ecef_x_m,ins_pos_ecef_y_m,ins_pos_ecef_z_m,ins_vel_ecef_x_mps,ins_vel_ecef_y_mps,ins_vel_ecef_z_mps,ins_quat_w,ins_quat_x,ins_quat_y,ins_quat_z
0.0,6.185728542563177e-07,0.0005628843115312391,-0.007496091569027119,-48.92226410127168,55.54646548397218,5.143002719109961,-1658763.5840503734,5105149.374697655,3596773.925093057,-258.4057955714953,-5260.056020287632,7298.290012616031,0.9945218953682734,0.0,0.0,0.10452846326765353
0.005,5.256259377643268e-06,0.0005656949569643112,-0.007447479459137062,-48.93401737427287,55.55140710665446,5.149117585744195,-1658764.87529425,5105123.07440412,3596810.41703671,-258.09175509312814,-5260.061393679089,7298.487448454595,0.9945238540799829,-1.455556195780049e-07,1.3996635770350225e-06,0.10450982568120841
0.01,3.119787749032022e-06,0.0005711304940584287,-0.007490640060741781,-48.94211241090061,55.547242797569176,5.144150526327646,-1658766.1649678054,5105096.774083791,3596846.9099676334,-257.7776670169955,-5260.0667379340475,7298.684920925755,0.994525799741582,-2.803146944749946e-07,2.8075270156157024e-06,0.10449130892282905
0.015,-1.1653932195888376e-06,0.0005544210052335706,-0.007456513869508791,-48.94232262259076,55.54633147157481,5.136367781926384,-1658767.4530708482,5105070.473736738,3596883.403885849,-257.4635501673671,-5260.072083470295,7298.882365223923,0.9945277563291401,-4.218059285618248e-07,4.228346770860236e-06,0.10447268481698722
0.02,7.510718388323389e-06,0.0005727249764999051,-0.007466459450753731,-48.957085223268734,55.52862956779512,5.138501691927308,-1658768.7396032994,5105044.173362866,3596919.8987912457,-257.14943026769305,-5260.077465125675,7299.0797935156015,0.9945297036545832,-5.695869173957652e-07,5.606502223632119e-06,0.10445414552314189
0.025,-2.510871618424009e-06,0.0005626033361344508,-0.007490058385911188,-48.95283347112671,55.53274124476181,5.136381402190496,-1658770.0245650893,5105017.872962265,3596956.3946836116,-256.8352856861588,-5260.082775468942,7299.2771528567,0.9945316532288923,-7.005762328598205e-07,7.032432907636246e-06,0.1044355814646556
0.03,-7.1656802511595474e-06,0.0005596356083523521,-0.0074735608429692115,-48.95740527523217,55.52688090048838,5.141152982356515,-1658771.3079561936,5104991.572535026,3596992.891562834,-256.5211560348139,-5260.0881202358005,7299.474536207912,0.9945336086151627,-8.538402856727973e-07,8.430581292072923e-06,0.10441695869492973
0.035,2.267469876097407e-05,0.000590382452385357,-0.007478123789191662,-48.96133567826439,55.531942065348666,5.14816885312115,-1658772.5897766561,5104965.272081147,3597029.3894289616,-256.2070289715315,-5260.093431356015,7299.671914822029,0.9945355593450232,-1.0179026967683648e-06,9.820135843807099e-06,0.10439837690697373
0.04,8.555861586024416e-06,0.0005637387783963477,-0.007478004565766623,-48.965857663702224,55.5147287680829,5.130171057676213,-1658773.870026454,5104938.971600753,3597065.8882820983,-255.8928902064682,-5260.0987261992905,7299.869339786273,0.9945375109156643,-1.1157967259844173e-06,1.1293925672632958e-05,0.1043797837364937
0.045,-1.1144108004752737e-05,0.0005652855253938917,-0.007469063422027578,-48.9751786361447,55.51106802691543,5.135899921502097,-1658775.1487055444,5104912.671093809,3597102.3881220734,-255.57874589825767,-5260.1040513049875,7300.066650382589,0.9945394621062343,-1.241842382067296e-06,1.2697785861870935e-05,0.10436119082621774
0.05,5.654188780167147e-06,0.0005677315015250751,-0.007483340304616456,-48.98047890576265,55.5133260419909,5.145793172664756,-1658776.4258138593,5104886.370560345,3597138.8889486087,-255.26458012346382,-5260.109334178126,7300.263963747058,0.994541410614762,-1.4172722976769817e-06,1.4100352046013017e-05,0.10434262011072418
0.055,-4.683721726343519e-06,0.0005825585119301686,-0.007447953018260936,-48.96679405549365,55.50559284192986,5.138197497405473,-1658777.701351323,5104860.070000559,3597175.3907618155,-254.9504053389183,-5260.114580208168,7300.461318961484,0.9945433624980575,-1.5515742605094602e-06,1.5513381681743864e-05,0.10432401386059253
0.06,-3.8897637285335394e-06,0.0005830870163140405,-0.007498046388389511,-48.98441003649876,55.49361317871977,5.135471580464947,-1658778.9753180924,5104833.769414422,3597211.8935617204,-254.63630237334922,-5260.119874723668,7300.658642973922,0.9945453048028714,-1.7154456341438684e-06,1.6960580480465047e-05,0.10430549555972406
0.065,1.0063071656537336e-05,0.0005794931455776652,-0.007471754871318861,-48.99218808534492,55.494781152761284,5.141935219916711,-1658780.2477142112,5104807.468801925,3597248.397348091,-254.32214522425775,-5260.125124214183,7300.855905219395,0.9945472598209535,-1.8774828779958544e-06,1.8409300147737152e-05,0.1042868526718763
0.07,3.209004432274379e-06,0.0005856022829398222,-0.007478017715648377,-48.99954248514254,55.49059028732799,5.134738717459856,-1658781.5185394883,5104781.168163258,3597284.902120837,-254.0079656180445,-5260.1303427929315,7301.053193231285,0.9945492076342767,-2.0038900419879362e-06,1.98527219894179e-05,0.10426827511705768
0.075,1.790773534382067e-05,0.0005689184723677201,-0.007470649935975301,-48.98684088859051,55.484218575162885,5.142759374278148,-1658782.7877937967,5104754.867498468,3597321.407879939,-253.69375774709687,-5260.13557292147,7301.250447426391,0.9945511567303837,-2.1489317570967432e-06,2.1309546732621228e-05,0.1042496819541485
0.08,-1.259017617722047e-05,0.0005948925353590345,-0.007468604485724664,-48.99880927648637,55.48012341791402,5.141561341418579,-1658784.0554772783,5104728.566807558,3597357.914625354,-253.37963480754695,-5260.140791022807,7301.447718754503,0.994553103557906,-2.2530782743800872e-06,2.2728720095247252e-05,0.10423110707301324
0.085,8.79580548875286e-06,0.0005448647213830918,-0.007471294661027878,-49.00016040036972,55.4768518900812,5.137649753172166,-1658785.3215900413,5104702.266090611,3597394.422357075,-253.0654704702553,-5260.145987724832,7301.644969457702,0.9945550495018531,-2.439822419343245e-06,2.4204527846105703e-05,0.10421253724266846
0.09,-7.41086235080411e-06,0.0005627194045952211,-0.007480964475750509,-49.00693487320744,55.467293140766486,5.139476022559824,-1658786.5861319858,5104675.965347648,3597430.9310750095,-252.7513072347182,-5260.151197516564,7301.842204408976,0.9945569958009576,-2.560359072584904e-06,2.556151875309158e-05,0.10419396068595989
0.095,-1.1129176328112728e-05,0.0005439283548860024,-0.007471296427699025,-49.01604324525424,55.47577172986359,5.130588245794277,-1658787.849103103,5104649.664578724,3597467.4407790443,-252.4371396929218,-5260.156372272208,7302.03940947935,0.9945589442683239,-2.72584335550095e-06,2.6958681747146954e-05,0.10417536005062034
0.1,-5.681013216938176e-06,0.0005842508035098985,-0.007456153879695801,-49.026225186959266,55.469105983579155,5.128844832625976,-1658789.1105032288,5104623.363783817,3597503.9514691327,-252.12291066447943,-5260.161590574582,7302.236625868144,0.9945608898696683,-2.895678280946079e-06,2.8308154389486415e-05,0.10415678341767771
